seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
3,1606,3,"[1.667203664779663, 1.6204723119735718]","[-0.2875954508781433, -0.33432674407958984]","[-2.24239444732666, -2.289125919342041]","[1.9547991752624512, 1.9547990560531616]","[-1.954798936843872, -1.9547991752624512]",-1,1
3,1606,5,"[2.765230417251587, 2.6855711936950684]","[-0.27294331789016724, -0.3526025712490082]","[-3.311117172241211, -3.3907763957977295]","[3.0381736755371094, 3.0381736755371094]","[-3.0381739139556885, -3.0381739139556885]",-1,1
3,2468,1,"[1.2665361166000366, 1.5982301235198975]","[0.5665360689163208, 0.8982301950454712]","[-0.13346388936042786, 0.19823017716407776]","[0.7000000476837158, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,1
3,2468,3,"[2.4264121055603027, 2.773587703704834]","[0.47161298990249634, 0.8187888264656067]","[-1.4831860065460205, -1.1360102891921997]","[1.9547991752624512, 1.954798936843872]","[-1.954798936843872, -1.9547991752624512]",-1,1
3,2468,5,"[3.420719623565674, 3.6811535358428955]","[0.3825458586215973, 0.6429800987243652]","[-2.655627727508545, -2.3951938152313232]","[3.0381736755371094, 3.0381734371185303]","[-3.0381736755371094, -3.0381739139556885]",-1,1
3,1342,1,"[1.5633301734924316, 1.5564208030700684]","[0.8633301854133606, 0.8564208149909973]","[0.16333019733428955, 0.15642082691192627]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
3,1342,3,"[2.68265962600708, 2.737490177154541]","[0.7278605699539185, 0.782691240310669]","[-1.2269384860992432, -1.1721078157424927]","[1.9547990560531616, 1.954798936843872]","[-1.9547990560531616, -1.9547990560531616]",-1,1
3,1342,5,"[3.6419599056243896, 3.6499876976013184]","[0.6037861704826355, 0.611814022064209]","[-2.434387683868408, -2.4263596534729004]","[3.0381736755371094, 3.0381736755371094]","[-3.0381739139556885, -3.0381736755371094]",-1,1
3,2784,1,"[0.7193191647529602, 0.6241897940635681]","[0.019319167360663414, -0.07581017166376114]","[-0.6806808114051819, -0.775810182094574]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
3,2784,3,"[1.9539531469345093, 1.9326159954071045]","[-0.0008458746015094221, -0.022183002904057503]","[-1.955644965171814, -1.9769819974899292]","[1.9547990560531616, 1.9547990560531616]","[-1.9547990560531616, -1.954798936843872]",-1,1
3,2784,5,"[3.012805700302124, 2.955071449279785]","[-0.025368032976984978, -0.08310234546661377]","[-3.0635416507720947, -3.1212761402130127]","[3.0381736755371094, 3.0381736755371094]","[-3.0381736755371094, -3.0381736755371094]",-1,1
3,2285,1,"[-1.9670419692993164, -2.04121994972229]","[-1.2670420408248901, -1.3412199020385742]","[-0.5670420527458191, -0.641219973564148]","[-0.6999999284744263, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,0
3,2285,3,"[-3.066269874572754, -3.0695178508758545]","[-1.1114709377288818, -1.1147187948226929]","[0.8433281779289246, 0.840080201625824]","[-1.954798936843872, -1.9547990560531616]","[1.9547991752624512, 1.954798936843872]",1,0
3,2285,5,"[-4.0224385261535645, -4.0645551681518555]","[-0.9842650890350342, -1.0263813734054565]","[2.0539088249206543, 2.0117924213409424]","[-3.0381734371185303, -3.0381736755371094]","[3.0381739139556885, 3.0381736755371094]",1,0
3,1228,1,"[0.8428100943565369, 0.7914042472839355]","[0.1428101360797882, 0.09140423685312271]","[-0.5571898818016052, -0.6085957288742065]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,1
3,1228,3,"[2.0605733394622803, 2.07698655128479]","[0.10577437281608582, 0.12218741327524185]","[-1.849024772644043, -1.8326116800308228]","[1.954798936843872, 1.9547991752624512]","[-1.9547991752624512, -1.9547990560531616]",-1,1
3,1228,5,"[3.1048598289489746, 3.079718589782715]","[0.06668629497289658, 0.04154490306973457]","[-2.971487522125244, -2.996628761291504]","[3.0381734371185303, 3.0381736755371094]","[-3.0381739139556885, -3.0381736755371094]",-1,1
3,1028,1,"[-0.21561607718467712, -0.14368796348571777]","[-0.9156160950660706, -0.8436879515647888]","[-1.6156160831451416, -1.5436879396438599]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,1
3,1028,3,"[1.1467441320419312, 1.2696418762207031]","[-0.8080549836158752, -0.6851571798324585]","[-2.7628540992736816, -2.63995623588562]","[1.9547991752624512, 1.9547990560531616]","[-1.9547991752624512, -1.9547990560531616]",-1,1
3,1028,5,"[2.315873622894287, 2.382669448852539]","[-0.7223002910614014, -0.6555042862892151]","[-3.7604739665985107, -3.693678140640259]","[3.0381739139556885, 3.0381736755371094]","[-3.0381736755371094, -3.0381739139556885]",-1,1
3,1695,1,"[0.3647605776786804, 0.19326555728912354]","[-0.3352394104003906, -0.5067344307899475]","[-1.0352394580841064, -1.2067344188690186]","[0.699999988079071, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,1
3,1695,3,"[1.6478326320648193, 1.5605624914169312]","[-0.3069664239883423, -0.3942365348339081]","[-2.261765480041504, -2.3490357398986816]","[1.9547990560531616, 1.9547990560531616]","[-1.9547990560531616, -1.9547991752624512]",-1,1
3,1695,5,"[2.7485058307647705, 2.6338460445404053]","[-0.28966790437698364, -0.40432778000831604]","[-3.3278417587280273, -3.4425017833709717]","[3.0381736755371094, 3.0381739139556885]","[-3.0381739139556885, -3.0381739139556885]",-1,1
3,2316,1,"[0.6004529595375061, 0.4387386739253998]","[-0.09954702109098434, -0.26126131415367126]","[-0.799547016620636, -0.9612612724304199]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.6999999284744263]",-1,1
3,2316,3,"[1.8513258695602417, 1.7725002765655518]","[-0.10347315669059753, -0.18229873478412628]","[-2.058272361755371, -2.1370978355407715]","[1.9547990560531616, 1.9547990560531616]","[-1.9547991752624512, -1.9547990560531616]",-1,1
3,2316,5,"[2.924198865890503, 2.8168299198150635]","[-0.11397488415241241, -0.22134386003017426]","[-3.152148962020874, -3.2595176696777344]","[3.0381736755371094, 3.0381736755371094]","[-3.0381741523742676, -3.0381739139556885]",-1,1
3,1472,1,"[1.8963754177093506, 1.8135584592819214]","[2.5963754653930664, 2.5135583877563477]","[3.296375274658203, 3.2135584354400635]","[-0.7000000476837158, -0.6999999284744263]","[0.6999998092651367, 0.7000000476837158]",1,0
3,1472,3,"[0.26934677362442017, 0.25863996148109436]","[2.2241458892822266, 2.2134389877319336]","[4.1789445877075195, 4.168238162994385]","[-1.9547991752624512, -1.9547990560531616]","[1.954798698425293, 1.9547991752624512]",1,0
3,1472,5,"[-1.142517328262329, -1.1910735368728638]","[1.8956564664840698, 1.8471002578735352]","[4.933830261230469, 4.8852739334106445]","[-3.0381736755371094, -3.0381736755371094]","[3.0381736755371094, 3.0381736755371094]",1,0
3,605,1,"[-1.1848783493041992, -1.531615138053894]","[-0.4848783612251282, -0.8316150903701782]","[0.21512162685394287, -0.13161513209342957]","[-0.699999988079071, -0.7000000476837158]","[0.699999988079071, 0.6999999284744263]",1,0
3,605,3,"[-2.3909614086151123, -2.629532814025879]","[-0.43616247177124023, -0.6747336387634277]","[1.5186365842819214, 1.2800654172897339]","[-1.954798936843872, -1.9547991752624512]","[1.9547990560531616, 1.9547990560531616]",1,0
3,605,5,"[-3.439387559890747, -3.684678554534912]","[-0.4012138545513153, -0.6465047597885132]","[2.6369597911834717, 2.3916690349578857]","[-3.0381736755371094, -3.0381736755371094]","[3.0381736755371094, 3.0381736755371094]",1,0
3,2788,1,"[-1.7299233675003052, -1.8972336053848267]","[-1.0299233198165894, -1.1972335577011108]","[-0.3299233615398407, -0.4972335994243622]","[-0.7000000476837158, -0.7000000476837158]","[0.6999999284744263, 0.6999999284744263]",1,0
3,2788,3,"[-2.8615453243255615, -2.945202112197876]","[-0.9067460894584656, -0.9904031753540039]","[1.0480529069900513, 0.9643958806991577]","[-1.9547991752624512, -1.954798936843872]","[1.954798936843872, 1.9547990560531616]",1,0
3,2788,5,"[-3.8456826210021973, -3.9572227001190186]","[-0.8075087070465088, -0.919049084186554]","[2.2306649684906006, 2.1191246509552]","[-3.0381739139556885, -3.0381736755371094]","[3.0381736755371094, 3.0381736755371094]",1,0
