seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
3,550,5,"[1.7498494386672974, 1.6109625101089478]","[1.0498493909835815, 0.9109624624252319]","[0.3498494625091553, 0.2109624743461609]","[0.7000000476837158, 0.7000000476837158]","[-0.6999999284744263, -0.699999988079071]",-1,0
3,2249,1,"[-0.7303152084350586, -1.1922352313995361]","[-0.03031523898243904, -0.4922352135181427]","[0.6696847677230835, 0.20776477456092834]","[-0.699999988079071, -0.7000000476837158]","[0.699999988079071, 0.699999988079071]",1,1
3,2249,3,"[-0.7303152084350586, -1.1922352313995361]","[-0.03031523898243904, -0.4922352135181427]","[0.6696847677230835, 0.20776477456092834]","[-0.699999988079071, -0.7000000476837158]","[0.699999988079071, 0.699999988079071]",1,1
3,2249,5,"[-0.7303152084350586, -1.1922352313995361]","[-0.03031523898243904, -0.4922352135181427]","[0.6696847677230835, 0.20776477456092834]","[-0.699999988079071, -0.7000000476837158]","[0.699999988079071, 0.699999988079071]",1,1
3,729,1,"[-0.20223867893218994, -0.16882255673408508]","[-0.902238667011261, -0.8688225746154785]","[-1.602238655090332, -1.5688225030899048]","[0.699999988079071, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
3,729,3,"[-0.20223867893218994, -0.16882255673408508]","[-0.902238667011261, -0.8688225746154785]","[-1.602238655090332, -1.5688225030899048]","[0.699999988079071, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
3,729,5,"[-0.20223867893218994, -0.16882255673408508]","[-0.902238667011261, -0.8688225746154785]","[-1.602238655090332, -1.5688225030899048]","[0.699999988079071, 0.7000000476837158]","[-0.699999988079071, -0.6999999284744263]",-1,0
3,233,1,"[0.11047575622797012, 0.16525763273239136]","[-0.5895242094993591, -0.5347423553466797]","[-1.2895241975784302, -1.2347424030303955]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,233,3,"[0.11047575622797012, 0.16525763273239136]","[-0.5895242094993591, -0.5347423553466797]","[-1.2895241975784302, -1.2347424030303955]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,233,5,"[0.11047575622797012, 0.16525763273239136]","[-0.5895242094993591, -0.5347423553466797]","[-1.2895241975784302, -1.2347424030303955]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,1659,1,"[3.579271078109741, 3.6111128330230713]","[2.8792710304260254, 2.9111127853393555]","[2.1792709827423096, 2.2111127376556396]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,1659,3,"[3.579271078109741, 3.6111128330230713]","[2.8792710304260254, 2.9111127853393555]","[2.1792709827423096, 2.2111127376556396]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,1659,5,"[3.579271078109741, 3.6111128330230713]","[2.8792710304260254, 2.9111127853393555]","[2.1792709827423096, 2.2111127376556396]","[0.7000000476837158, 0.7000000476837158]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,1008,1,"[-2.14510440826416, -2.3001134395599365]","[-2.845104455947876, -3.0001134872436523]","[-3.5451042652130127, -3.700113534927368]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,1008,3,"[-2.14510440826416, -2.3001134395599365]","[-2.845104455947876, -3.0001134872436523]","[-3.5451042652130127, -3.700113534927368]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,1008,5,"[-2.14510440826416, -2.3001134395599365]","[-2.845104455947876, -3.0001134872436523]","[-3.5451042652130127, -3.700113534927368]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,1928,1,"[-3.1269173622131348, -3.1695446968078613]","[-2.426917552947998, -2.4695446491241455]","[-1.7269175052642822, -1.7695447206497192]","[-0.6999998092651367, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
3,1928,3,"[-3.1269173622131348, -3.1695446968078613]","[-2.426917552947998, -2.4695446491241455]","[-1.7269175052642822, -1.7695447206497192]","[-0.6999998092651367, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
3,1928,5,"[-3.1269173622131348, -3.1695446968078613]","[-2.426917552947998, -2.4695446491241455]","[-1.7269175052642822, -1.7695447206497192]","[-0.6999998092651367, -0.7000000476837158]","[0.7000000476837158, 0.6999999284744263]",1,1
3,314,1,"[-4.684070587158203, -4.895923614501953]","[-5.384070873260498, -5.595923900604248]","[-6.084070682525635, -6.295923709869385]","[0.7000002861022949, 0.7000002861022949]","[-0.6999998092651367, -0.6999998092651367]",-1,0
3,314,3,"[-4.684070587158203, -4.895923614501953]","[-5.384070873260498, -5.595923900604248]","[-6.084070682525635, -6.295923709869385]","[0.7000002861022949, 0.7000002861022949]","[-0.6999998092651367, -0.6999998092651367]",-1,0
3,314,5,"[-4.684070587158203, -4.895923614501953]","[-5.384070873260498, -5.595923900604248]","[-6.084070682525635, -6.295923709869385]","[0.7000002861022949, 0.7000002861022949]","[-0.6999998092651367, -0.6999998092651367]",-1,0
3,15,1,"[0.5143074989318848, 0.5358210206031799]","[1.214307427406311, 1.235821008682251]","[1.9143074750900269, 1.9358210563659668]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
3,15,3,"[0.5143074989318848, 0.5358210206031799]","[1.214307427406311, 1.235821008682251]","[1.9143074750900269, 1.9358210563659668]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
3,15,5,"[0.5143074989318848, 0.5358210206031799]","[1.214307427406311, 1.235821008682251]","[1.9143074750900269, 1.9358210563659668]","[-0.6999999284744263, -0.699999988079071]","[0.7000000476837158, 0.7000000476837158]",1,1
3,1198,1,"[0.7838228940963745, 0.689055323600769]","[0.08382291346788406, -0.010944658890366554]","[-0.6161770820617676, -0.710944652557373]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,1198,3,"[0.7838228940963745, 0.689055323600769]","[0.08382291346788406, -0.010944658890366554]","[-0.6161770820617676, -0.710944652557373]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,1198,5,"[0.7838228940963745, 0.689055323600769]","[0.08382291346788406, -0.010944658890366554]","[-0.6161770820617676, -0.710944652557373]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2222,1,"[1.231728196144104, 1.3112397193908691]","[0.5317281484603882, 0.6112397909164429]","[-0.16827183961868286, -0.08876021951436996]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2222,3,"[1.231728196144104, 1.3112397193908691]","[0.5317281484603882, 0.6112397909164429]","[-0.16827183961868286, -0.08876021951436996]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2222,5,"[1.231728196144104, 1.3112397193908691]","[0.5317281484603882, 0.6112397909164429]","[-0.16827183961868286, -0.08876021951436996]","[0.7000000476837158, 0.6999999284744263]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2773,1,"[-2.2048532962799072, -2.4010748863220215]","[-2.904853343963623, -3.101074695587158]","[-3.604853391647339, -3.801074743270874]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2773,3,"[-2.2048532962799072, -2.4010748863220215]","[-2.904853343963623, -3.101074695587158]","[-3.604853391647339, -3.801074743270874]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2773,5,"[-2.2048532962799072, -2.4010748863220215]","[-2.904853343963623, -3.101074695587158]","[-3.604853391647339, -3.801074743270874]","[0.7000000476837158, 0.6999998092651367]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,109,1,"[-2.306962728500366, -2.284695625305176]","[-1.60696280002594, -1.5846956968307495]","[-0.9069628119468689, -0.8846956491470337]","[-0.6999999284744263, -0.6999999284744263]","[0.699999988079071, 0.7000000476837158]",1,1
3,109,3,"[-2.306962728500366, -2.284695625305176]","[-1.60696280002594, -1.5846956968307495]","[-0.9069628119468689, -0.8846956491470337]","[-0.6999999284744263, -0.6999999284744263]","[0.699999988079071, 0.7000000476837158]",1,1
3,109,5,"[-2.306962728500366, -2.284695625305176]","[-1.60696280002594, -1.5846956968307495]","[-0.9069628119468689, -0.8846956491470337]","[-0.6999999284744263, -0.6999999284744263]","[0.699999988079071, 0.7000000476837158]",1,1
3,503,1,"[0.5543025732040405, 0.3330855369567871]","[-0.14569738507270813, -0.36691445112228394]","[-0.8456974029541016, -1.066914439201355]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,503,3,"[0.5543025732040405, 0.3330855369567871]","[-0.14569738507270813, -0.36691445112228394]","[-0.8456974029541016, -1.066914439201355]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,503,5,"[0.5543025732040405, 0.3330855369567871]","[-0.14569738507270813, -0.36691445112228394]","[-0.8456974029541016, -1.066914439201355]","[0.6999999284744263, 0.699999988079071]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,265,1,"[1.5656136274337769, 1.4625040292739868]","[0.865613579750061, 0.7625040411949158]","[0.16561360657215118, 0.06250403076410294]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,265,3,"[1.5656136274337769, 1.4625040292739868]","[0.865613579750061, 0.7625040411949158]","[0.16561360657215118, 0.06250403076410294]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,265,5,"[1.5656136274337769, 1.4625040292739868]","[0.865613579750061, 0.7625040411949158]","[0.16561360657215118, 0.06250403076410294]","[0.7000000476837158, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,974,1,"[-2.350799322128296, -2.515152931213379]","[-1.65079927444458, -1.8151530027389526]","[-0.950799286365509, -1.1151530742645264]","[-0.7000000476837158, -0.6999999284744263]","[0.699999988079071, 0.6999999284744263]",1,1
3,974,3,"[-2.350799322128296, -2.515152931213379]","[-1.65079927444458, -1.8151530027389526]","[-0.950799286365509, -1.1151530742645264]","[-0.7000000476837158, -0.6999999284744263]","[0.699999988079071, 0.6999999284744263]",1,1
3,974,5,"[-2.350799322128296, -2.515152931213379]","[-1.65079927444458, -1.8151530027389526]","[-0.950799286365509, -1.1151530742645264]","[-0.7000000476837158, -0.6999999284744263]","[0.699999988079071, 0.6999999284744263]",1,1
3,1471,1,"[3.8467867374420166, 3.7631120681762695]","[3.146786689758301, 3.0631120204925537]","[2.446786880493164, 2.363111972808838]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,1471,3,"[3.8467867374420166, 3.7631120681762695]","[3.146786689758301, 3.0631120204925537]","[2.446786880493164, 2.363111972808838]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,1471,5,"[3.8467867374420166, 3.7631120681762695]","[3.146786689758301, 3.0631120204925537]","[2.446786880493164, 2.363111972808838]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,489,1,"[-1.4248533248901367, -1.491316795349121]","[-0.7248533368110657, -0.7913168668746948]","[-0.024853361770510674, -0.09131687134504318]","[-0.699999988079071, -0.6999999284744263]","[0.699999988079071, 0.699999988079071]",1,1
3,489,3,"[-1.4248533248901367, -1.491316795349121]","[-0.7248533368110657, -0.7913168668746948]","[-0.024853361770510674, -0.09131687134504318]","[-0.699999988079071, -0.6999999284744263]","[0.699999988079071, 0.699999988079071]",1,1
3,489,5,"[-1.4248533248901367, -1.491316795349121]","[-0.7248533368110657, -0.7913168668746948]","[-0.024853361770510674, -0.09131687134504318]","[-0.699999988079071, -0.6999999284744263]","[0.699999988079071, 0.699999988079071]",1,1
3,1139,1,"[-0.883821964263916, -0.7793021202087402]","[-0.18382194638252258, -0.07930216193199158]","[0.5161780118942261, 0.6206978559494019]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,1139,3,"[-0.883821964263916, -0.7793021202087402]","[-0.18382194638252258, -0.07930216193199158]","[0.5161780118942261, 0.6206978559494019]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,1139,5,"[-0.883821964263916, -0.7793021202087402]","[-0.18382194638252258, -0.07930216193199158]","[0.5161780118942261, 0.6206978559494019]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,1385,1,"[0.22673331201076508, 0.1077951192855835]","[-0.4732666611671448, -0.5922048687934875]","[-1.1732666492462158, -1.2922048568725586]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,1385,3,"[0.22673331201076508, 0.1077951192855835]","[-0.4732666611671448, -0.5922048687934875]","[-1.1732666492462158, -1.2922048568725586]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,1385,5,"[0.22673331201076508, 0.1077951192855835]","[-0.4732666611671448, -0.5922048687934875]","[-1.1732666492462158, -1.2922048568725586]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,1934,1,"[-2.5395638942718506, -2.599257707595825]","[-1.8395638465881348, -1.8992576599121094]","[-1.1395639181137085, -1.1992576122283936]","[-0.7000000476837158, -0.7000000476837158]","[0.6999999284744263, 0.7000000476837158]",1,1
3,1934,3,"[-2.5395638942718506, -2.599257707595825]","[-1.8395638465881348, -1.8992576599121094]","[-1.1395639181137085, -1.1992576122283936]","[-0.7000000476837158, -0.7000000476837158]","[0.6999999284744263, 0.7000000476837158]",1,1
3,1934,5,"[-2.5395638942718506, -2.599257707595825]","[-1.8395638465881348, -1.8992576599121094]","[-1.1395639181137085, -1.1992576122283936]","[-0.7000000476837158, -0.7000000476837158]","[0.6999999284744263, 0.7000000476837158]",1,1
3,2858,1,"[0.7058407068252563, 0.7860885262489319]","[0.00584071222692728, 0.08608853816986084]","[-0.6941592693328857, -0.6139114499092102]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2858,3,"[0.7058407068252563, 0.7860885262489319]","[0.00584071222692728, 0.08608853816986084]","[-0.6941592693328857, -0.6139114499092102]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2858,5,"[0.7058407068252563, 0.7860885262489319]","[0.00584071222692728, 0.08608853816986084]","[-0.6941592693328857, -0.6139114499092102]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,56,1,"[0.13466711342334747, -0.10755901783704758]","[-0.5653328895568848, -0.8075590133666992]","[-1.265332818031311, -1.5075589418411255]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
3,56,3,"[0.13466711342334747, -0.10755901783704758]","[-0.5653328895568848, -0.8075590133666992]","[-1.265332818031311, -1.5075589418411255]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
3,56,5,"[0.13466711342334747, -0.10755901783704758]","[-0.5653328895568848, -0.8075590133666992]","[-1.265332818031311, -1.5075589418411255]","[0.699999988079071, 0.699999988079071]","[-0.6999999284744263, -0.6999999284744263]",-1,0
3,1182,1,"[-0.5243281722068787, -0.8281378746032715]","[-1.2243281602859497, -1.5281378030776978]","[-1.9243282079696655, -2.228137731552124]","[0.699999988079071, 0.6999999284744263]","[-0.7000000476837158, -0.6999999284744263]",-1,0
3,1182,3,"[-0.5243281722068787, -0.8281378746032715]","[-1.2243281602859497, -1.5281378030776978]","[-1.9243282079696655, -2.228137731552124]","[0.699999988079071, 0.6999999284744263]","[-0.7000000476837158, -0.6999999284744263]",-1,0
3,1182,5,"[-0.5243281722068787, -0.8281378746032715]","[-1.2243281602859497, -1.5281378030776978]","[-1.9243282079696655, -2.228137731552124]","[0.699999988079071, 0.6999999284744263]","[-0.7000000476837158, -0.6999999284744263]",-1,0
3,28,1,"[-1.2306190729141235, -1.4139821529388428]","[-0.5306190848350525, -0.7139821648597717]","[0.16938088834285736, -0.013982191681861877]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,28,3,"[-1.2306190729141235, -1.4139821529388428]","[-0.5306190848350525, -0.7139821648597717]","[0.16938088834285736, -0.013982191681861877]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,28,5,"[-1.2306190729141235, -1.4139821529388428]","[-0.5306190848350525, -0.7139821648597717]","[0.16938088834285736, -0.013982191681861877]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,660,1,"[-3.8077456951141357, -3.988915205001831]","[-3.10774564743042, -3.2889151573181152]","[-2.407745599746704, -2.5889151096343994]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
3,660,3,"[-3.8077456951141357, -3.988915205001831]","[-3.10774564743042, -3.2889151573181152]","[-2.407745599746704, -2.5889151096343994]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
3,660,5,"[-3.8077456951141357, -3.988915205001831]","[-3.10774564743042, -3.2889151573181152]","[-2.407745599746704, -2.5889151096343994]","[-0.7000000476837158, -0.7000000476837158]","[0.7000000476837158, 0.7000000476837158]",1,1
3,408,1,"[2.195383310317993, 2.2602972984313965]","[1.495383381843567, 1.5602972507476807]","[0.7953833341598511, 0.8602972626686096]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,408,3,"[2.195383310317993, 2.2602972984313965]","[1.495383381843567, 1.5602972507476807]","[0.7953833341598511, 0.8602972626686096]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,408,5,"[2.195383310317993, 2.2602972984313965]","[1.495383381843567, 1.5602972507476807]","[0.7953833341598511, 0.8602972626686096]","[0.6999999284744263, 0.7000000476837158]","[-0.7000000476837158, -0.699999988079071]",-1,0
3,428,1,"[-0.4343287944793701, -0.4005624055862427]","[0.2656711935997009, 0.29943758249282837]","[0.965671181678772, 0.9994375705718994]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,428,3,"[-0.4343287944793701, -0.4005624055862427]","[0.2656711935997009, 0.29943758249282837]","[0.965671181678772, 0.9994375705718994]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,428,5,"[-0.4343287944793701, -0.4005624055862427]","[0.2656711935997009, 0.29943758249282837]","[0.965671181678772, 0.9994375705718994]","[-0.699999988079071, -0.699999988079071]","[0.699999988079071, 0.699999988079071]",1,1
3,98,1,"[-0.398650199174881, -0.27474507689476013]","[-1.0986502170562744, -0.9747450947761536]","[-1.7986501455307007, -1.6747450828552246]","[0.7000000476837158, 0.7000000476837158]","[-0.6999999284744263, -0.699999988079071]",-1,0
3,98,3,"[-0.398650199174881, -0.27474507689476013]","[-1.0986502170562744, -0.9747450947761536]","[-1.7986501455307007, -1.6747450828552246]","[0.7000000476837158, 0.7000000476837158]","[-0.6999999284744263, -0.699999988079071]",-1,0
3,98,5,"[-0.398650199174881, -0.27474507689476013]","[-1.0986502170562744, -0.9747450947761536]","[-1.7986501455307007, -1.6747450828552246]","[0.7000000476837158, 0.7000000476837158]","[-0.6999999284744263, -0.699999988079071]",-1,0
3,1386,1,"[0.25904393196105957, 0.13269859552383423]","[-0.4409560561180115, -0.5673013925552368]","[-1.1409560441970825, -1.2673014402389526]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,1386,3,"[0.25904393196105957, 0.13269859552383423]","[-0.4409560561180115, -0.5673013925552368]","[-1.1409560441970825, -1.2673014402389526]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,1386,5,"[0.25904393196105957, 0.13269859552383423]","[-0.4409560561180115, -0.5673013925552368]","[-1.1409560441970825, -1.2673014402389526]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.7000000476837158]",-1,0
3,63,1,"[0.6979976296424866, 0.6742151975631714]","[-0.0020023598335683346, -0.02578480914235115]","[-0.7020023465156555, -0.7257847785949707]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,63,3,"[0.6979976296424866, 0.6742151975631714]","[-0.0020023598335683346, -0.02578480914235115]","[-0.7020023465156555, -0.7257847785949707]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,63,5,"[0.6979976296424866, 0.6742151975631714]","[-0.0020023598335683346, -0.02578480914235115]","[-0.7020023465156555, -0.7257847785949707]","[0.699999988079071, 0.699999988079071]","[-0.699999988079071, -0.699999988079071]",-1,0
3,2207,1,"[-1.5350621938705444, -1.4069734811782837]","[-2.2350621223449707, -2.10697340965271]","[-2.9350621700286865, -2.806973457336426]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2207,3,"[-1.5350621938705444, -1.4069734811782837]","[-2.2350621223449707, -2.10697340965271]","[-2.9350621700286865, -2.806973457336426]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2207,5,"[-1.5350621938705444, -1.4069734811782837]","[-2.2350621223449707, -2.10697340965271]","[-2.9350621700286865, -2.806973457336426]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,573,1,"[-0.12428480386734009, -0.18435445427894592]","[0.575715184211731, 0.5156455039978027]","[1.2757151126861572, 1.2156455516815186]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,573,3,"[-0.12428480386734009, -0.18435445427894592]","[0.575715184211731, 0.5156455039978027]","[1.2757151126861572, 1.2156455516815186]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,573,5,"[-0.12428480386734009, -0.18435445427894592]","[0.575715184211731, 0.5156455039978027]","[1.2757151126861572, 1.2156455516815186]","[-0.699999988079071, -0.6999999284744263]","[0.6999999284744263, 0.7000000476837158]",1,1
3,2863,1,"[-1.7052665948867798, -1.7115129232406616]","[-2.405266523361206, -2.411512851715088]","[-3.105266571044922, -3.1115128993988037]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2863,3,"[-1.7052665948867798, -1.7115129232406616]","[-2.405266523361206, -2.411512851715088]","[-3.105266571044922, -3.1115128993988037]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2863,5,"[-1.7052665948867798, -1.7115129232406616]","[-2.405266523361206, -2.411512851715088]","[-3.105266571044922, -3.1115128993988037]","[0.6999999284744263, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,222,1,"[-0.08041934669017792, -0.015243269503116608]","[0.6195806264877319, 0.6847566962242126]","[1.3195806741714478, 1.3847566843032837]","[-0.699999988079071, -0.699999988079071]","[0.7000000476837158, 0.699999988079071]",1,1
3,222,3,"[-0.08041934669017792, -0.015243269503116608]","[0.6195806264877319, 0.6847566962242126]","[1.3195806741714478, 1.3847566843032837]","[-0.699999988079071, -0.699999988079071]","[0.7000000476837158, 0.699999988079071]",1,1
3,222,5,"[-0.08041934669017792, -0.015243269503116608]","[0.6195806264877319, 0.6847566962242126]","[1.3195806741714478, 1.3847566843032837]","[-0.699999988079071, -0.699999988079071]","[0.7000000476837158, 0.699999988079071]",1,1
3,1187,1,"[-1.3454396724700928, -1.506219506263733]","[-2.0454397201538086, -2.206219434738159]","[-2.7454397678375244, -2.906219482421875]","[0.7000000476837158, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,1187,3,"[-1.3454396724700928, -1.506219506263733]","[-2.0454397201538086, -2.206219434738159]","[-2.7454397678375244, -2.906219482421875]","[0.7000000476837158, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,1187,5,"[-1.3454396724700928, -1.506219506263733]","[-2.0454397201538086, -2.206219434738159]","[-2.7454397678375244, -2.906219482421875]","[0.7000000476837158, 0.6999999284744263]","[-0.7000000476837158, -0.7000000476837158]",-1,0
3,2044,1,"[2.454101324081421, 2.5177621841430664]","[1.7541013956069946, 1.8177622556686401]","[1.0541014671325684, 1.1177622079849243]","[0.6999999284744263, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,2044,3,"[2.454101324081421, 2.5177621841430664]","[1.7541013956069946, 1.8177622556686401]","[1.0541014671325684, 1.1177622079849243]","[0.6999999284744263, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,2044,5,"[2.454101324081421, 2.5177621841430664]","[1.7541013956069946, 1.8177622556686401]","[1.0541014671325684, 1.1177622079849243]","[0.6999999284744263, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,1387,1,"[-0.3132849335670471, -0.4776122272014618]","[-1.0132849216461182, -1.1776121854782104]","[-1.7132848501205444, -1.8776122331619263]","[0.699999988079071, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,1387,3,"[-0.3132849335670471, -0.4776122272014618]","[-1.0132849216461182, -1.1776121854782104]","[-1.7132848501205444, -1.8776122331619263]","[0.699999988079071, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,1387,5,"[-0.3132849335670471, -0.4776122272014618]","[-1.0132849216461182, -1.1776121854782104]","[-1.7132848501205444, -1.8776122331619263]","[0.699999988079071, 0.6999999284744263]","[-0.6999999284744263, -0.7000000476837158]",-1,0
3,2923,1,"[-1.999878168106079, -1.9762535095214844]","[-2.699878215789795, -2.6762535572052]","[-3.3998780250549316, -3.376253604888916]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,2923,3,"[-1.999878168106079, -1.9762535095214844]","[-2.699878215789795, -2.6762535572052]","[-3.3998780250549316, -3.376253604888916]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,2923,5,"[-1.999878168106079, -1.9762535095214844]","[-2.699878215789795, -2.6762535572052]","[-3.3998780250549316, -3.376253604888916]","[0.7000000476837158, 0.7000000476837158]","[-0.6999998092651367, -0.7000000476837158]",-1,0
3,2912,1,"[-2.412092924118042, -2.322052478790283]","[-1.7120928764343262, -1.622052550315857]","[-1.0120929479599, -0.9220526218414307]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.6999999284744263]",1,1
3,2912,3,"[-2.412092924118042, -2.322052478790283]","[-1.7120928764343262, -1.622052550315857]","[-1.0120929479599, -0.9220526218414307]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.6999999284744263]",1,1
3,2912,5,"[-2.412092924118042, -2.322052478790283]","[-1.7120928764343262, -1.622052550315857]","[-1.0120929479599, -0.9220526218414307]","[-0.7000000476837158, -0.6999999284744263]","[0.6999999284744263, 0.6999999284744263]",1,1
3,2766,1,"[-2.448713779449463, -2.8152694702148438]","[-1.748713731765747, -2.115269660949707]","[-1.0487136840820312, -1.4152696132659912]","[-0.7000000476837158, -0.6999998092651367]","[0.7000000476837158, 0.7000000476837158]",1,1
