state_dim,utility,utility_type,mechanism,heldout_match,far_ood_match,mean_nn_distance,total_capital_cost,parameter_cost_bytes,training_data_cost_bytes,inference_cost_ops,performance_per_byte
8,H_target_10,target,StandardizedKNNOutcomeTable,0.8516666666666667,0.7,3.2422242029507955,4800,0,4800,3456,0.00017743055555555557
8,H_target_10,target,PrototypeOutcomeTable,0.9266666666666666,0.905,3.2422242029507955,36600,0,15000,10800,2.5318761384335154e-05
8,H_piecewise_15,piecewise,AEPCompressor,0.745,0.605,3.2422242029507955,92164,70564,0,0,8.08341651838028e-06
8,H_piecewise_15,piecewise,ResidualCompressor,0.7383333333333333,0.515,3.2422242029507955,74552,52952,0,0,9.903601960153092e-06
8,H_piecewise_15,piecewise,CounterfactualCompressor,0.135,0.35,3.2422242029507955,78252,56652,0,0,1.7251955221591781e-06
8,H_piecewise_15,piecewise,PolicyClone,0.0033333333333333335,0.195,3.2422242029507955,56652,56652,0,0,5.883875826684554e-08
8,H_piecewise_15,piecewise,RawMemoryOutcomeTableFull,0.5016666666666667,0.54,3.2422242029507955,26400,0,4800,3456,1.9002525252525253e-05
8,H_piecewise_15,piecewise,StandardizedKNNOutcomeTable,0.5016666666666667,0.54,3.2422242029507955,4800,0,4800,3456,0.0001045138888888889
8,H_piecewise_15,piecewise,PrototypeOutcomeTable,0.535,0.495,3.2422242029507955,36600,0,15000,10800,1.4617486338797816e-05
8,H_piecewise_18,piecewise,AEPCompressor,0.745,0.6,3.2422242029507955,92164,70564,0,0,8.08341651838028e-06
8,H_piecewise_18,piecewise,ResidualCompressor,0.7383333333333333,0.52,3.2422242029507955,74552,52952,0,0,9.903601960153092e-06
8,H_piecewise_18,piecewise,CounterfactualCompressor,0.39666666666666667,0.375,3.2422242029507955,78252,56652,0,0,5.069093015726968e-06
8,H_piecewise_18,piecewise,PolicyClone,0.5516666666666666,0.37,3.2422242029507955,56652,56652,0,0,9.737814493162936e-06
8,H_piecewise_18,piecewise,RawMemoryOutcomeTableFull,0.5016666666666667,0.54,3.2422242029507955,26400,0,4800,3456,1.9002525252525253e-05
8,H_piecewise_18,piecewise,StandardizedKNNOutcomeTable,0.5016666666666667,0.54,3.2422242029507955,4800,0,4800,3456,0.0001045138888888889
8,H_piecewise_18,piecewise,PrototypeOutcomeTable,0.535,0.495,3.2422242029507955,36600,0,15000,10800,1.4617486338797816e-05
8,H_multiobj_24,multiobj,AEPCompressor,1.0,1.0,3.2422242029507955,92164,70564,0,0,1.08502235146044e-05
8,H_multiobj_24,multiobj,ResidualCompressor,1.0,1.0,3.2422242029507955,74552,52952,0,0,1.3413456379439855e-05
8,H_multiobj_24,multiobj,CounterfactualCompressor,1.0,1.0,3.2422242029507955,78252,56652,0,0,1.2779226090067985e-05
8,H_multiobj_24,multiobj,PolicyClone,1.0,1.0,3.2422242029507955,56652,56652,0,0,1.7651627480053662e-05
8,H_multiobj_24,multiobj,RawMemoryOutcomeTableFull,1.0,1.0,3.2422242029507955,26400,0,4800,3456,3.787878787878788e-05
8,H_multiobj_24,multiobj,StandardizedKNNOutcomeTable,1.0,1.0,3.2422242029507955,4800,0,4800,3456,0.00020833333333333335
8,H_multiobj_24,multiobj,PrototypeOutcomeTable,1.0,1.0,3.2422242029507955,36600,0,15000,10800,2.73224043715847e-05
16,H_linear_2,linear,AEPCompressor,0.9983333333333333,1.0,4.808563803037008,116740,95140,0,0,8.551767460453429e-06
16,H_linear_2,linear,ResidualCompressor,0.9983333333333333,0.875,4.808563803037008,99128,77528,0,0,1.007115379442068e-05
16,H_linear_2,linear,CounterfactualCompressor,0.36833333333333335,0.405,4.808563803037008,102828,81228,0,0,3.5820334279897826e-06
16,H_linear_2,linear,PolicyClone,0.0016666666666666668,0.0,4.808563803037008,81228,81228,0,0,2.0518376257776464e-08
16,H_linear_2,linear,RawMemoryOutcomeTableFull,0.9983333333333333,1.0,4.808563803037008,26048,0,4448,3264,3.832667895167895e-05
16,H_linear_2,linear,StandardizedKNNOutcomeTable,0.9983333333333333,1.0,4.808563803037008,4448,0,4448,3264,0.00022444544364508392
16,H_linear_2,linear,PrototypeOutcomeTable,0.9983333333333333,1.0,4.808563803037008,49400,0,27800,20400,2.0209176788124154e-05
16,H_linear_4,linear,AEPCompressor,0.9983333333333333,0.995,4.808563803037008,116740,95140,0,0,8.551767460453429e-06
16,H_linear_4,linear,ResidualCompressor,0.9983333333333333,0.865,4.808563803037008,99128,77528,0,0,1.007115379442068e-05
16,H_linear_4,linear,CounterfactualCompressor,0.065,0.29,4.808563803037008,102828,81228,0,0,6.32123546115844e-07
16,H_linear_4,linear,PolicyClone,0.0016666666666666668,0.0,4.808563803037008,81228,81228,0,0,2.0518376257776464e-08
16,H_linear_4,linear,RawMemoryOutcomeTableFull,0.9983333333333333,1.0,4.808563803037008,26048,0,4448,3264,3.832667895167895e-05
16,H_linear_4,linear,StandardizedKNNOutcomeTable,0.9983333333333333,1.0,4.808563803037008,4448,0,4448,3264,0.00022444544364508392
16,H_linear_4,linear,PrototypeOutcomeTable,0.9983333333333333,1.0,4.808563803037008,49400,0,27800,20400,2.0209176788124154e-05
16,H_linear_5,linear,AEPCompressor,0.9983333333333333,0.995,4.808563803037008,116740,95140,0,0,8.551767460453429e-06
16,H_linear_5,linear,ResidualCompressor,0.9966666666666667,0.875,4.808563803037008,99128,77528,0,0,1.0054340515965889e-05
16,H_linear_5,linear,CounterfactualCompressor,0.7566666666666667,0.47,4.808563803037008,102828,81228,0,0,7.358566408630594e-06
16,H_linear_5,linear,PolicyClone,0.9966666666666667,1.0,4.808563803037008,81228,81228,0,0,1.2269989002150326e-05
16,H_linear_5,linear,RawMemoryOutcomeTableFull,0.9966666666666667,1.0,4.808563803037008,26048,0,4448,3264,3.8262694512694514e-05
16,H_linear_5,linear,StandardizedKNNOutcomeTable,0.9966666666666667,1.0,4.808563803037008,4448,0,4448,3264,0.00022407074340527578
16,H_linear_5,linear,PrototypeOutcomeTable,0.9966666666666667,1.0,4.808563803037008,49400,0,27800,20400,2.0175438596491227e-05
16,H_target_7,target,AEPCompressor,0.6716666666666666,0.555,4.808563803037008,116740,95140,0,0,5.753526354862658e-06
16,H_target_7,target,ResidualCompressor,0.5983333333333334,0.475,4.808563803037008,99128,77528,0,0,6.035966965270492e-06
16,H_target_7,target,CounterfactualCompressor,0.4816666666666667,0.315,4.808563803037008,102828,81228,0,0,4.684197559678946e-06
16,H_target_7,target,PolicyClone,0.5666666666666667,0.5,4.808563803037008,81228,81228,0,0,6.9762479276439976e-06
16,H_target_7,target,RawMemoryOutcomeTableFull,0.5033333333333333,0.49,4.808563803037008,26048,0,4448,3264,1.932330057330057e-05
16,H_target_7,target,StandardizedKNNOutcomeTable,0.5033333333333333,0.49,4.808563803037008,4448,0,4448,3264,0.00011315947242206234
16,H_target_7,target,PrototypeOutcomeTable,0.54,0.49,4.808563803037008,49400,0,27800,20400,1.0931174089068826e-05
16,H_target_10,target,AEPCompressor,0.6566666666666666,0.445,4.808563803037008,116740,95140,0,0,5.6250356918508365e-06
16,H_target_10,target,ResidualCompressor,0.4716666666666667,0.465,4.808563803037008,99128,77528,0,0,4.758157802706265e-06
16,H_target_10,target,CounterfactualCompressor,0.4683333333333333,0.275,4.808563803037008,102828,81228,0,0,4.554531191244927e-06
16,H_target_10,target,PolicyClone,0.43333333333333335,0.39,4.808563803037008,81228,81228,0,0,5.334777827021881e-06
16,H_target_10,target,RawMemoryOutcomeTableFull,0.495,0.385,4.808563803037008,26048,0,4448,3264,1.9003378378378377e-05
16,H_target_10,target,StandardizedKNNOutcomeTable,0.495,0.385,4.808563803037008,4448,0,4448,3264,0.00011128597122302158
16,H_target_10,target,PrototypeOutcomeTable,0.41833333333333333,0.475,4.808563803037008,49400,0,27800,20400,8.468286099865047e-06
16,H_piecewise_15,piecewise,AEPCompressor,0.6866666666666666,0.555,4.808563803037008,116740,95140,0,0,5.8820170178744785e-06
16,H_piecewise_15,piecewise,ResidualCompressor,0.5833333333333334,0.46,4.808563803037008,99128,77528,0,0,5.88464745917736e-06
16,H_piecewise_15,piecewise,CounterfactualCompressor,0.12833333333333333,0.245,4.808563803037008,102828,81228,0,0,1.2480387961774355e-06
16,H_piecewise_15,piecewise,PolicyClone,0.0,0.11,4.808563803037008,81228,81228,0,0,0.0
16,H_piecewise_15,piecewise,RawMemoryOutcomeTableFull,0.5033333333333333,0.49,4.808563803037008,26048,0,4448,3264,1.932330057330057e-05
16,H_piecewise_15,piecewise,StandardizedKNNOutcomeTable,0.5033333333333333,0.49,4.808563803037008,4448,0,4448,3264,0.00011315947242206234
16,H_piecewise_15,piecewise,PrototypeOutcomeTable,0.5,0.46,4.808563803037008,49400,0,27800,20400,1.0121457489878542e-05
16,H_piecewise_18,piecewise,AEPCompressor,0.6866666666666666,0.555,4.808563803037008,116740,95140,0,0,5.8820170178744785e-06
16,H_piecewise_18,piecewise,ResidualCompressor,0.5833333333333334,0.46,4.808563803037008,99128,77528,0,0,5.88464745917736e-06
16,H_piecewise_18,piecewise,CounterfactualCompressor,0.3983333333333333,0.31,4.808563803037008,102828,81228,0,0,3.8737827569663255e-06
16,H_piecewise_18,piecewise,PolicyClone,0.5683333333333334,0.52,4.808563803037008,81228,81228,0,0,6.996766303901775e-06
16,H_piecewise_18,piecewise,RawMemoryOutcomeTableFull,0.5033333333333333,0.49,4.808563803037008,26048,0,4448,3264,1.932330057330057e-05
16,H_piecewise_18,piecewise,StandardizedKNNOutcomeTable,0.5033333333333333,0.49,4.808563803037008,4448,0,4448,3264,0.00011315947242206234
16,H_piecewise_18,piecewise,PrototypeOutcomeTable,0.5,0.46,4.808563803037008,49400,0,27800,20400,1.0121457489878542e-05
16,H_multiobj_24,multiobj,AEPCompressor,1.0,1.0,4.808563803037008,116740,95140,0,0,8.566044200788075e-06
16,H_multiobj_24,multiobj,ResidualCompressor,1.0,1.0,4.808563803037008,99128,77528,0,0,1.0087967072875474e-05
16,H_multiobj_24,multiobj,CounterfactualCompressor,1.0,1.0,4.808563803037008,102828,81228,0,0,9.724977632551445e-06
16,H_multiobj_24,multiobj,PolicyClone,1.0,1.0,4.808563803037008,81228,81228,0,0,1.231102575466588e-05
16,H_multiobj_24,multiobj,RawMemoryOutcomeTableFull,1.0,1.0,4.808563803037008,26048,0,4448,3264,3.839066339066339e-05
16,H_multiobj_24,multiobj,StandardizedKNNOutcomeTable,1.0,1.0,4.808563803037008,4448,0,4448,3264,0.0002248201438848921
16,H_multiobj_24,multiobj,PrototypeOutcomeTable,1.0,1.0,4.808563803037008,49400,0,27800,20400,2.0242914979757085e-05
32,H_linear_2,linear,AEPCompressor,1.0,1.0,7.123554922739665,165892,144292,0,0,6.028018228727124e-06
32,H_linear_2,linear,ResidualCompressor,1.0,1.0,7.123554922739665,148280,126680,0,0,6.74399784192069e-06
32,H_linear_2,linear,CounterfactualCompressor,0.3933333333333333,0.385,7.123554922739665,151980,130380,0,0,2.588059832434092e-06
32,H_linear_2,linear,PolicyClone,0.9933333333333333,0.8,7.123554922739665,130380,130380,0,0,7.618755432837347e-06
32,H_linear_2,linear,RawMemoryOutcomeTableFull,1.0,1.0,7.123554922739665,25872,0,4272,3168,3.865182436611008e-05
32,H_linear_2,linear,StandardizedKNNOutcomeTable,1.0,1.0,7.123554922739665,4272,0,4272,3168,0.00023408239700374532
32,H_linear_2,linear,PrototypeOutcomeTable,1.0,1.0,7.123554922739665,75000,0,53400,39600,1.3333333333333333e-05
32,H_linear_4,linear,AEPCompressor,1.0,1.0,7.123554922739665,165892,144292,0,0,6.028018228727124e-06
32,H_linear_4,linear,ResidualCompressor,1.0,1.0,7.123554922739665,148280,126680,0,0,6.74399784192069e-06
32,H_linear_4,linear,CounterfactualCompressor,0.05,0.28,7.123554922739665,151980,130380,0,0,3.289906566653507e-07
32,H_linear_4,linear,PolicyClone,0.0,0.0,7.123554922739665,130380,130380,0,0,0.0
32,H_linear_4,linear,RawMemoryOutcomeTableFull,1.0,1.0,7.123554922739665,25872,0,4272,3168,3.865182436611008e-05
32,H_linear_4,linear,StandardizedKNNOutcomeTable,1.0,1.0,7.123554922739665,4272,0,4272,3168,0.00023408239700374532
32,H_linear_4,linear,PrototypeOutcomeTable,1.0,1.0,7.123554922739665,75000,0,53400,39600,1.3333333333333333e-05
32,H_linear_5,linear,AEPCompressor,1.0,1.0,7.123554922739665,165892,144292,0,0,6.028018228727124e-06
32,H_linear_5,linear,ResidualCompressor,1.0,1.0,7.123554922739665,148280,126680,0,0,6.74399784192069e-06
32,H_linear_5,linear,CounterfactualCompressor,0.75,0.46,7.123554922739665,151980,130380,0,0,4.9348598499802605e-06
32,H_linear_5,linear,PolicyClone,1.0,0.96,7.123554922739665,130380,130380,0,0,7.669888019634913e-06
32,H_linear_5,linear,RawMemoryOutcomeTableFull,1.0,1.0,7.123554922739665,25872,0,4272,3168,3.865182436611008e-05
32,H_linear_5,linear,StandardizedKNNOutcomeTable,1.0,1.0,7.123554922739665,4272,0,4272,3168,0.00023408239700374532
32,H_linear_5,linear,PrototypeOutcomeTable,1.0,1.0,7.123554922739665,75000,0,53400,39600,1.3333333333333333e-05
32,H_piecewise_15,piecewise,AEPCompressor,0.5216666666666666,0.525,7.123554922739665,165892,144292,0,0,3.1446161759859826e-06
32,H_piecewise_15,piecewise,ResidualCompressor,0.5216666666666666,0.54,7.123554922739665,148280,126680,0,0,3.51811887420196e-06
32,H_piecewise_15,piecewise,CounterfactualCompressor,0.085,0.2,7.123554922739665,151980,130380,0,0,5.592841163310962e-07
32,H_piecewise_15,piecewise,PolicyClone,0.0,0.08,7.123554922739665,130380,130380,0,0,0.0
32,H_piecewise_15,piecewise,RawMemoryOutcomeTableFull,0.47833333333333333,0.46,7.123554922739665,25872,0,4272,3168,1.848845598845599e-05
32,H_piecewise_15,piecewise,StandardizedKNNOutcomeTable,0.47833333333333333,0.46,7.123554922739665,4272,0,4272,3168,0.00011196941323345818
32,H_piecewise_15,piecewise,PrototypeOutcomeTable,0.5183333333333333,0.52,7.123554922739665,75000,0,53400,39600,6.911111111111111e-06
32,H_piecewise_18,piecewise,AEPCompressor,0.5216666666666666,0.525,7.123554922739665,165892,144292,0,0,3.1446161759859826e-06
32,H_piecewise_18,piecewise,ResidualCompressor,0.5216666666666666,0.54,7.123554922739665,148280,126680,0,0,3.51811887420196e-06
32,H_piecewise_18,piecewise,CounterfactualCompressor,0.31333333333333335,0.235,7.123554922739665,151980,130380,0,0,2.061674781769531e-06
32,H_piecewise_18,piecewise,PolicyClone,0.47833333333333333,0.48,7.123554922739665,130380,130380,0,0,3.668763102725367e-06
32,H_piecewise_18,piecewise,RawMemoryOutcomeTableFull,0.47833333333333333,0.46,7.123554922739665,25872,0,4272,3168,1.848845598845599e-05
32,H_piecewise_18,piecewise,StandardizedKNNOutcomeTable,0.47833333333333333,0.46,7.123554922739665,4272,0,4272,3168,0.00011196941323345818
32,H_piecewise_18,piecewise,PrototypeOutcomeTable,0.5183333333333333,0.52,7.123554922739665,75000,0,53400,39600,6.911111111111111e-06
32,H_multiobj_24,multiobj,AEPCompressor,1.0,1.0,7.123554922739665,165892,144292,0,0,6.028018228727124e-06
32,H_multiobj_24,multiobj,ResidualCompressor,1.0,1.0,7.123554922739665,148280,126680,0,0,6.74399784192069e-06
32,H_multiobj_24,multiobj,CounterfactualCompressor,1.0,1.0,7.123554922739665,151980,130380,0,0,6.579813133307014e-06
32,H_multiobj_24,multiobj,PolicyClone,1.0,1.0,7.123554922739665,130380,130380,0,0,7.669888019634913e-06
32,H_multiobj_24,multiobj,RawMemoryOutcomeTableFull,1.0,1.0,7.123554922739665,25872,0,4272,3168,3.865182436611008e-05
32,H_multiobj_24,multiobj,StandardizedKNNOutcomeTable,1.0,1.0,7.123554922739665,4272,0,4272,3168,0.00023408239700374532
32,H_multiobj_24,multiobj,PrototypeOutcomeTable,1.0,1.0,7.123554922739665,75000,0,53400,39600,1.3333333333333333e-05
