capital_0,capital_1,capital_2,capital_3,step
0.23983426,0.24965051,0.3436047,0.16691059,1063
0.23334686,0.25178105,0.34653708,0.16833504,1064
0.23616235,0.25481898,0.3507183,0.15830043,1065
0.23864338,0.257496,0.35440278,0.1494579,1066
0.2365356,0.2552217,0.35127255,0.15697016,1067
0.23662052,0.25495428,0.35139868,0.15702651,1068
0.23510349,0.25973094,0.3491458,0.15601978,1069
0.2333075,0.265386,0.3464786,0.15482792,1070
0.22721718,0.26749408,0.34923086,0.1560578,1071
0.22840798,0.26889595,0.35106114,0.1516349,1072
0.22891796,0.26949632,0.34961227,0.15197346,1073
0.2280131,0.27238384,0.34823033,0.15137275,1074
0.22248636,0.2743339,0.3507234,0.15245645,1075
0.22349907,0.27558258,0.35231978,0.14859857,1076
0.22600171,0.27469438,0.35118425,0.14811963,1077
0.22373268,0.27549964,0.35221377,0.14855385,1078
0.22827935,0.27388602,0.35015082,0.14768377,1079
0.22452642,0.27521795,0.3518536,0.14840195,1080
0.22534211,0.27258486,0.3531319,0.1489411,1081
0.22536549,0.2725094,0.35316852,0.14895654,1082
0.22470549,0.2727416,0.35346943,0.14908347,1083
0.22838822,0.27144605,0.35179043,0.1483753,1084
0.22872953,0.2718517,0.35082176,0.14859703,1085
0.22750989,0.27228156,0.3513765,0.148832,1086
0.22842485,0.27337655,0.3527896,0.14540894,1087
0.22594905,0.2742538,0.35392168,0.14587554,1088
0.22732373,0.26983824,0.35607496,0.14676306,1089
0.2284407,0.27116412,0.352911,0.14748418,1090
0.22818814,0.27086434,0.35252082,0.1484267,1091
0.22677782,0.26919025,0.35034207,0.15368986,1092
0.22833645,0.26416746,0.35274994,0.15474616,1093
0.22761121,0.26332843,0.3548057,0.15425466,1094
0.22729102,0.262958,0.35571334,0.15403765,1095
0.2287508,0.26464683,0.35157543,0.15502696,1096
0.22932723,0.26279378,0.3524614,0.15541762,1097
0.22914721,0.26337248,0.3521847,0.15529561,1098
0.22990166,0.26094723,0.35334426,0.15580691,1099
0.23228763,0.2636554,0.34663305,0.15742391,1100
0.23113224,0.26731795,0.3449089,0.15664089,1101
0.23486975,0.2716406,0.3343158,0.15917385,1102
0.23338428,0.2762472,0.3322014,0.15816714,1103
0.23132706,0.2769885,0.33309284,0.15859157,1104
0.23144348,0.2771279,0.3327572,0.15867138,1105
0.23020603,0.2809929,0.33097807,0.15782301,1106
0.22159098,0.28413758,0.33468214,0.15958926,1107
0.22145268,0.28458434,0.33447328,0.15948968,1108
0.22116414,0.28551653,0.33403745,0.15928185,1109
0.22275952,0.2849317,0.33335322,0.15895559,1110
0.22072737,0.291455,0.33031216,0.15750548,1111
0.22052222,0.2911841,0.33000517,0.15828855,1112
0.2231219,0.2946168,0.3221068,0.16015458,1113
0.2202584,0.3036695,0.317973,0.15809919,1114
0.214904,0.30575475,0.32015643,0.15918483,1115
0.21552652,0.30664045,0.3181871,0.15964594,1116
0.2146898,0.30545,0.3169518,0.1629084,1117
0.21165304,0.31527427,0.31246856,0.16060407,1118
0.21055268,0.31883407,0.3108441,0.15976913,1119
0.21093602,0.31941456,0.3095894,0.16006002,1120
0.20822638,0.32815725,0.30561244,0.15800391,1121
0.2072095,0.3314382,0.30411997,0.15723228,1122
0.19730501,0.33557895,0.3079194,0.15919663,1123
0.19683965,0.337146,0.30719313,0.15882114,1124
0.19576097,0.33529848,0.31098965,0.15795082,1125
0.20030996,0.33340198,0.30923063,0.1570574,1126
0.1976672,0.34219664,0.30515084,0.1549853,1127
0.19539745,0.34975004,0.3016469,0.15320563,1128
0.19323337,0.35069072,0.30245817,0.1536177,1129
0.19206084,0.34856278,0.30669078,0.15268557,1130
0.19236514,0.349115,0.30559236,0.15292747,1131
0.19319053,0.34632218,0.30690357,0.15358365,1132
0.1942284,0.3481827,0.30855235,0.14903651,1133
0.19278187,0.3530372,0.30625436,0.14792654,1134
0.19739968,0.3614937,0.28963673,0.15146992,1135
0.19912864,0.36465994,0.29217356,0.1440379,1136
0.19874254,0.36395285,0.29354605,0.14375861,1137
0.20018366,0.36329824,0.29301807,0.14350004,1138
0.20145883,0.36561245,0.2948846,0.13804413,1139
0.20192897,0.36413196,0.2955728,0.13836628,1140
0.20142281,0.3643629,0.29576024,0.13845403,1141
0.2008975,0.3660207,0.2949889,0.13809295,1142
0.20043954,0.36746585,0.29431644,0.13777816,1143
0.20002766,0.36876568,0.29371166,0.13749504,1144
0.1994199,0.37068355,0.29281926,0.13707729,1145
0.2009216,0.36594462,0.29502428,0.13810952,1146
0.2002975,0.36791405,0.29410788,0.13768053,1147
0.20042796,0.36815366,0.29429945,0.13711888,1148
0.20686658,0.3651891,0.2919296,0.13601473,1149
0.2087454,0.364324,0.29123804,0.13569252,1150
0.19875014,0.36892623,0.29491702,0.13740662,1151
0.20028414,0.36405542,0.29719326,0.13846715,1152
0.20006189,0.36365142,0.29797316,0.13831349,1153
0.19959585,0.36513382,0.29727903,0.1379913,1154
0.19883303,0.36756018,0.29614288,0.13746391,1155
0.197135,0.36442122,0.3021538,0.13628997,1156
0.19452937,0.35960448,0.29816008,0.14770606,1157
0.19503151,0.36053276,0.29634845,0.14808735,1158
0.19596702,0.3622621,0.29297325,0.14879768,1159
0.19555885,0.36359042,0.29236302,0.14848775,1160
0.19390997,0.36895636,0.28989795,0.14723577,1161
0.19406205,0.36846143,0.2901253,0.14735124,1162
0.19333486,0.37082797,0.28903815,0.14679907,1163
0.18989979,0.37240705,0.29026896,0.14742419,1164
0.1918662,0.37626335,0.28291968,0.14895079,1165
0.19452037,0.36763495,0.2868334,0.15101127,1166
0.19708878,0.37248912,0.2774169,0.1530052,1167
0.19713195,0.3725707,0.27725863,0.15303871,1168
0.19789304,0.3701483,0.27832907,0.15362957,1169
0.19793107,0.37021944,0.2781904,0.15365909,1170
0.19248284,0.37273422,0.28008008,0.15470284,1171
0.1939774,0.37562838,0.27449018,0.15590405,1172
0.1921685,0.37212554,0.28125578,0.15445021,1173
0.20740166,0.36510843,0.2759522,0.15153778,1174
0.20760982,0.3650125,0.27587968,0.15149796,1175
0.20857276,0.36206737,0.27715927,0.15220064,1176
0.21003647,0.36460826,0.2720865,0.15326874,1177
0.21065399,0.3627402,0.27288646,0.15371935,1178
0.21395338,0.361224,0.27174583,0.15307683,1179
0.21676636,0.3599313,0.27077335,0.15252903,1180
0.21944408,0.36437753,0.2741182,0.14206016,1181
0.21684285,0.37191197,0.2708689,0.14037623,1182
0.21475941,0.37794667,0.26826638,0.13902748,1183
0.21429247,0.37929922,0.2676831,0.13872519,1184
0.2137372,0.3783164,0.2695806,0.13836575,1185
0.21207154,0.38316125,0.26747975,0.13728745,1186
0.21211839,0.38302502,0.26753885,0.13731778,1187
0.21168448,0.3842871,0.26699156,0.13703687,1188
0.20998922,0.38921797,0.2648534,0.13593943,1189
0.21114649,0.3886478,0.2644654,0.13574028,1190
0.20620006,0.3910848,0.2661237,0.13659143,1191
0.20518625,0.38916194,0.2697319,0.13591985,1192
0.20332311,0.38562828,0.2672827,0.14376594,1193
0.20251459,0.38807136,0.26621982,0.14319424,1194
0.20297089,0.38669255,0.2668197,0.14351688,1195
0.20635416,0.38505113,0.26568708,0.1429077,1196
0.21016602,0.38320172,0.26441097,0.1422213,1197
0.21105742,0.38276923,0.26411256,0.14206079,1198
0.21346362,0.38713303,0.25572294,0.14368038,1199
0.2109467,0.38256842,0.25270775,0.15377712,1200
0.21227191,0.37868965,0.2542953,0.1547432,1201
0.21428797,0.38228625,0.2472129,0.15621287,1202
0.21441981,0.38222212,0.24717142,0.15618666,1203
0.2139104,0.38368985,0.24658419,0.1558156,1204
0.21481615,0.3810802,0.2476283,0.15647535,1205
0.21619302,0.37711322,0.24921547,0.15747829,1206
0.21712218,0.378734,0.24598874,0.1581551,1207
0.21790679,0.37648898,0.24687766,0.15872662,1208
0.2167916,0.37967992,0.2456142,0.1579143,1209
0.21770343,0.3792379,0.24532825,0.15773045,1210
0.21835378,0.37738347,0.24606112,0.15820163,1211
0.21934336,0.3790938,0.24264425,0.1589186,1212
0.21636842,0.37395218,0.23935328,0.17032611,1213
0.2129324,0.36801365,0.23555224,0.18350169,1214
0.213359,0.36875093,0.23602416,0.18186586,1215
0.216028,0.37336382,0.22646722,0.1841409,1216
0.21270956,0.37494424,0.22742583,0.18492036,1217
0.21259475,0.37474185,0.22784284,0.18482055,1218
0.21245939,0.37450325,0.22769777,0.18533956,1219
0.21350926,0.37141237,0.22882295,0.18625541,1220
0.21401317,0.36992878,0.229363,0.186695,1221
0.21486351,0.37139863,0.22630107,0.18743679,1222
0.2159551,0.37328547,0.22745077,0.1833086,1223
0.2161513,0.3736246,0.22674894,0.18347514,1224
0.21612741,0.3736938,0.2267239,0.18345487,1225
0.21725482,0.37315634,0.22639781,0.18319102,1226
0.21282461,0.38593882,0.22178116,0.17945543,1227
0.21246336,0.38528374,0.22140472,0.18084815,1228
0.21348697,0.38232216,0.2224714,0.18171944,1229
0.21535616,0.3856696,0.2156638,0.18331048,1230
0.21670577,0.3818196,0.21701533,0.18445925,1231
0.21425691,0.37750491,0.21456298,0.19367518,1232
0.21276715,0.3818332,0.2130711,0.19232853,1233
0.21221307,0.38083884,0.21512039,0.19182765,1234
0.21475898,0.38540775,0.20570424,0.19412902,1235
0.21456167,0.38597235,0.20551527,0.19395067,1236
0.2115746,0.39452073,0.20265412,0.19125052,1237
0.20700243,0.39680862,0.20382935,0.19235961,1238
0.20912589,0.4008791,0.19566211,0.19433287,1239
0.21165511,0.3936332,0.1980285,0.19668318,1240
0.21189013,0.39295986,0.19824839,0.19690157,1241
0.20856908,0.38680086,0.19514115,0.20948893,1242
0.21324757,0.3845143,0.1939876,0.20825055,1243
0.21073641,0.37998638,0.19170325,0.21757394,1244
0.20912418,0.3770793,0.19788706,0.2159094,1245
0.21097079,0.37619886,0.19742502,0.21540527,1246
0.21243115,0.37188092,0.19879162,0.21689634,1247
0.21486221,0.37073296,0.19817798,0.21622682,1248
0.2166595,0.36988434,0.19772433,0.21573184,1249
0.2152947,0.37052876,0.19806881,0.21610771,1250
0.21579674,0.3702917,0.1979421,0.21596944,1251
0.21570452,0.37056082,0.1978575,0.21587715,1252
0.2177517,0.37407768,0.1902447,0.21792595,1253
0.21467327,0.3755498,0.19099338,0.21878357,1254
0.21294867,0.38056633,0.18945901,0.21702595,1255
0.21197464,0.38339964,0.18859242,0.21603326,1256
0.21046942,0.38777804,0.18725325,0.21449924,1257
0.20986082,0.38665673,0.18671177,0.21677066,1258
0.21338202,0.38493362,0.1858797,0.21580464,1259
0.21312235,0.3856821,0.18565352,0.21554203,1260
0.21460405,0.38141116,0.18694423,0.21704055,1261
0.21016607,0.38356638,0.18800059,0.21826696,1262
0.21163803,0.37924907,0.1893173,0.21979566,1263
0.2132774,0.38218674,0.18303764,0.2214982,1264
0.21523668,0.38569775,0.18471913,0.21434645,1265
0.21639095,0.38240337,0.18570974,0.21549594,1266
0.22312848,0.3791155,0.18411301,0.21364312,1267
0.22389272,0.38041398,0.18131845,0.21437486,1268
0.22517899,0.37685448,0.18236011,0.21560645,1269
0.22579281,0.37788177,0.18285722,0.21346816,1270
0.22662278,0.3774767,0.1826612,0.21323934,1271
0.22668253,0.3773126,0.18270937,0.21329556,1272
0.22749585,0.37866637,0.18336493,0.2104729,1273
0.22665216,0.37907994,0.18356518,0.21070275,1274
0.22649206,0.37881216,0.18343551,0.21126027,1275
0.22690831,0.37767056,0.18377264,0.21164852,1276
0.21891026,0.38157776,0.18567386,0.21383815,1277
0.21913573,0.3809408,0.1858651,0.21405838,1278
0.21942018,0.38143528,0.18610637,0.21303815,1279
0.22037567,0.37874168,0.1869168,0.21396586,1280
0.21767925,0.3800516,0.18756326,0.21470588,1281
0.2193867,0.3751888,0.18903449,0.21639001,1282
0.21757248,0.37208617,0.18747127,0.22287008,1283
0.21975982,0.37104595,0.18694717,0.22224702,1284
0.22045542,0.37222043,0.18437362,0.2229505,1285
0.22061819,0.37249523,0.18377146,0.2231151,1286
0.22008532,0.37401086,0.1833276,0.22257622,1287
0.21870306,0.37166187,0.1821762,0.22745885,1288
0.21976897,0.3685995,0.18306407,0.22856742,1289
0.22015543,0.3692477,0.183386,0.22721082,1290
0.21687882,0.37079918,0.18415654,0.22816549,1291
0.21037708,0.3738777,0.18568547,0.23005982,1292
0.20974724,0.3727584,0.18512957,0.23236486,1293
0.21034628,0.37096694,0.1856583,0.2330285,1294
0.21100913,0.3689848,0.18624334,0.23376282,1295
0.21420059,0.3745656,0.17393541,0.23729841,1296
0.21377175,0.37581775,0.17358719,0.23682335,1297
0.21327356,0.37727234,0.17318265,0.23627144,1298
0.21576767,0.36998993,0.17520791,0.23903449,1299
0.21549998,0.3707716,0.17499055,0.23873794,1300
0.2146406,0.369293,0.17429271,0.24177372,1301
0.21830735,0.35851842,0.17727019,0.245904,1302
0.22045133,0.35221848,0.17901115,0.248319,1303
0.23301074,0.34654388,0.17612709,0.24431832,1304
0.24480942,0.34121293,0.1734177,0.24055994,1305
0.25400615,0.33705765,0.17130584,0.2376304,1306
0.25503582,0.338424,0.17200026,0.23453994,1307
0.25809172,0.33049682,0.17406122,0.23735027,1308
0.27051836,0.32496113,0.17114575,0.23337474,1309
0.26662922,0.32028928,0.18306185,0.23001958,1310
0.26520875,0.31858295,0.1820866,0.23412164,1311
0.2649221,0.31823862,0.18188979,0.23494951,1312
0.269652,0.3060664,0.18513724,0.2391443,1313
0.27496818,0.30383855,0.18378964,0.23740357,1314
0.28109285,0.30127195,0.1822371,0.23539816,1315
0.28381163,0.3041859,0.18399975,0.22800273,1316
0.28441992,0.30483785,0.1843941,0.22634813,1317
0.287955,0.3033319,0.18348318,0.22522995,1318
0.28861326,0.30402532,0.18390262,0.22345883,1319
0.28719747,0.30253395,0.18300049,0.22726807,1320
0.29000688,0.2957112,0.18479064,0.22949125,1321
0.28769144,0.29335022,0.18331525,0.23564304,1322
0.28859338,0.2911348,0.18388996,0.23638181,1323
0.29320642,0.27980396,0.18682936,0.24016027,1324
0.29563916,0.2821255,0.18008238,0.24215288,1325
0.3013413,0.26827958,0.1835557,0.2468234,1326
0.29798368,0.26529035,0.19265272,0.24407324,1327
0.2998262,0.26074734,0.19384395,0.24558242,1328
0.29929492,0.2602853,0.19527249,0.24514724,1329
0.2989939,0.26102936,0.1950761,0.24490067,1330
0.29584998,0.25828466,0.19302487,0.25284052,1331
0.2972977,0.25775364,0.19262803,0.25232068,1332
0.3012394,0.24791253,0.19518197,0.25566608,1333
0.29906616,0.246124,0.2009883,0.2538216,1334
0.2987661,0.24587707,0.20178987,0.25356695,1335
0.30072558,0.24519001,0.20122601,0.2528584,1336
0.30787367,0.24268363,0.19916904,0.25027364,1337
0.31533232,0.24006838,0.19702272,0.2475766,1338
0.3150253,0.24017604,0.19711107,0.24768762,1339
0.3111885,0.24152133,0.19821514,0.249075,1340
0.3106995,0.24114181,0.19947511,0.2486836,1341
0.3195277,0.23805338,0.19692034,0.24549858,1342
0.3228683,0.23688474,0.19595362,0.24429338,1343
0.31854793,0.23371495,0.20671263,0.24102446,1344
0.3185303,0.23370202,0.20670119,0.24106646,1345
0.3164125,0.23442832,0.20734358,0.24181564,1346
0.3193627,0.23341659,0.20644873,0.24077202,1347
0.31825817,0.23260932,0.20573473,0.2433978,1348
0.32055265,0.22707684,0.20721798,0.24515258,1349
0.3260485,0.22524005,0.20554182,0.24316958,1350
0.3275867,0.22158495,0.20651153,0.2443168,1351
0.3276653,0.22155906,0.20648739,0.24428825,1352
0.33215243,0.22008039,0.2051093,0.24265788,1353
0.32777163,0.21717772,0.2024041,0.25264654,1354
0.3309637,0.21929274,0.20437524,0.24536833,1355
0.33687362,0.2053519,0.20802473,0.24974981,1356
0.34444472,0.20300734,0.20564963,0.24689834,1357
0.34533435,0.2009489,0.20618078,0.24753602,1358
0.34328607,0.19975701,0.20495787,0.25199908,1359
0.34307984,0.19963701,0.20483474,0.25244844,1360
0.3414757,0.20337923,0.203877,0.25126806,1361
0.34204748,0.20371978,0.20421839,0.2500143,1362
0.34184155,0.20378354,0.20428231,0.25009257,1363
0.3441908,0.20518403,0.20568621,0.24493897,1364
0.344003,0.20507206,0.20557398,0.24535094,1365
0.34324595,0.20682143,0.20512158,0.24481101,1366
0.3470072,0.20563696,0.20394684,0.24340898,1367
0.34957492,0.2071586,0.20545597,0.23781048,1368
0.35238457,0.20882359,0.19907007,0.23972183,1369
0.35444778,0.20815828,0.19843583,0.23895809,1370
0.35782042,0.21013895,0.1908088,0.24123181,1371
0.35640413,0.20930718,0.19401175,0.24027698,1372
0.35501486,0.21238932,0.1932555,0.23934038,1373
0.35535124,0.21259056,0.1934386,0.23861963,1374
0.35753924,0.21389954,0.19462967,0.2339316,1375
0.35598868,0.21297191,0.1937856,0.23725387,1376
0.35300824,0.21956101,0.19216318,0.23526753,1377
0.35555488,0.2139309,0.19354945,0.23696478,1378
0.35682553,0.2135091,0.19316784,0.23649755,1379
0.3615011,0.20320359,0.19569895,0.23959641,1380
0.36243543,0.20290624,0.19541256,0.2392458,1381
0.36189413,0.20260319,0.19512072,0.24038197,1382
0.36339524,0.20344357,0.19593006,0.23723112,1383
0.36309177,0.20354056,0.19602346,0.2373442,1384
0.36421585,0.20417069,0.1935345,0.238079,1385
0.35993165,0.20554648,0.19483861,0.23968327,1386
0.3609456,0.20612554,0.1953875,0.2375414,1387
0.3613085,0.20633277,0.19457854,0.23778023,1388
0.36194894,0.20612589,0.19438344,0.23754181,1389
0.36530223,0.19877088,0.19618432,0.23974253,1390
0.366052,0.19917884,0.19453453,0.2402346,1391
0.36080205,0.1963222,0.20608668,0.23678914,1392
0.36542222,0.18603091,0.20872568,0.23982127,1393
0.36248952,0.18453792,0.20705055,0.24592204,1394
0.36778975,0.18300368,0.20532914,0.24387744,1395
0.3725463,0.18162683,0.20378432,0.2420426,1396
0.37820625,0.17998844,0.20194606,0.23985924,1397
0.3805085,0.18108408,0.19708808,0.24131933,1398
0.38695097,0.17920087,0.19503844,0.2388097,1399
0.38905057,0.17474721,0.19609673,0.2401055,1400
0.38695318,0.17380513,0.19503956,0.24420212,1401
0.39011088,0.17522345,0.1884707,0.24619493,1402
0.38660645,0.17623028,0.18955365,0.24760954,1403
0.3791466,0.17837355,0.19185895,0.2506209,1404
0.37513345,0.17952652,0.19309908,0.25224087,1405
0.37491113,0.17942013,0.19357736,0.25209138,1406
0.3679792,0.18140979,0.19572404,0.25488693,1407
0.36159325,0.18324277,0.19770163,0.25746232,1408
0.364486,0.18470871,0.19128335,0.25952202,1409
0.36126754,0.1856441,0.19225203,0.2608363,1410
0.35688934,0.19551338,0.18992214,0.25767523,1411
0.3534862,0.20318452,0.18811113,0.25521815,1412
0.35551336,0.20434973,0.18345521,0.25668177,1413
0.35024908,0.2060189,0.1849537,0.2587784,1414
0.35059366,0.20622157,0.18415189,0.25903296,1415
0.34552753,0.20783031,0.18558846,0.26105368,1416
0.34008393,0.22031052,0.18266462,0.25694093,1417
0.334989,0.22201143,0.18407488,0.25892463,1418
0.3289967,0.23592827,0.18078212,0.25429296,1419
0.32889682,0.23585665,0.18072724,0.25451925,1420
0.32601616,0.24254945,0.17914434,0.25229004,1421
0.32359153,0.24074557,0.18524921,0.25041372,1422
0.32298112,0.24029145,0.18489976,0.2518277,1423
0.3242251,0.24121694,0.18176036,0.25279763,1424
0.31936836,0.2525831,0.17903768,0.24901083,1425
0.31122264,0.255606,0.1811804,0.251991,1426
0.30693436,0.26586288,0.17868395,0.24851887,1427
0.3058947,0.26496238,0.17807871,0.25106427,1428
0.30529127,0.2651927,0.17823352,0.2512825,1429
0.30412433,0.26800144,0.17755224,0.25032204,1430
0.3040023,0.2678939,0.17748101,0.25062275,1431
0.30207855,0.26619864,0.17635788,0.25536498,1432
0.296252,0.26842096,0.17783019,0.25749686,1433
0.29200804,0.26457572,0.17528269,0.26813352,1434
0.28835663,0.27377182,0.17309086,0.26478064,1435
0.2904737,0.27578184,0.1670198,0.26672462,1436
0.29017013,0.27589983,0.16709127,0.26683876,1437
0.28262,0.27883443,0.16886853,0.26967698,1438
0.28324226,0.2794483,0.16924031,0.2680691,1439
0.2821342,0.27835512,0.17249022,0.2670204,1440
0.28726128,0.2834135,0.17562479,0.25370046,1441
0.28818333,0.2811133,0.17618853,0.2545148,1442
0.28801578,0.2811795,0.17623003,0.25457475,1443
0.2878102,0.28169242,0.17610425,0.25439307,1444
0.28710485,0.28345287,0.17567265,0.2537696,1445
0.28661752,0.28297174,0.17707187,0.25333884,1446
0.2854408,0.28591552,0.1763449,0.25229874,1447
0.28464425,0.2879083,0.17585278,0.2515947,1448
0.28208122,0.2889398,0.17648283,0.2524961,1449
0.28769538,0.2866803,0.17510274,0.2505216,1450
0.28815633,0.28713962,0.17378113,0.25092298,1451
0.2892875,0.28434122,0.1744633,0.25190797,1452
0.2916733,0.28668627,0.17590213,0.24573821,1453
0.2913589,0.28637722,0.1767905,0.24547331,1454
0.2907412,0.2878902,0.17641571,0.2449529,1455
0.29068437,0.2880294,0.17638123,0.24490501,1456
0.28987527,0.2872277,0.17589028,0.2470068,1457
0.28914896,0.28901353,0.17544957,0.2463879,1458
0.28707126,0.29412243,0.17418885,0.24461745,1459
0.28579706,0.29281694,0.1734157,0.24797033,1460
0.2839295,0.29358262,0.17386916,0.24861874,1461
0.278464,0.29582345,0.17519625,0.25051636,1462
0.27694315,0.29966936,0.17423941,0.24914816,1463
0.27728376,0.3000379,0.17445369,0.2482247,1464
0.27606025,0.298714,0.17368394,0.25154176,1465
0.27545467,0.30025244,0.17330293,0.25098997,1466
0.27537018,0.30028743,0.17332312,0.2510192,1467
0.26478934,0.30467215,0.17585395,0.25468454,1468
0.26502478,0.30494308,0.17601033,0.25402185,1469
0.263005,0.31024027,0.17466891,0.2520859,1470
0.2646772,0.30585465,0.17577948,0.2536887,1471
0.26274362,0.30665892,0.1762417,0.2543558,1472
0.2621725,0.30599236,0.17803226,0.2538029,1473
0.26471108,0.30895525,0.17007324,0.25626045,1474
0.2647428,0.30887246,0.17009361,0.25629115,1475
0.26558056,0.30668545,0.17063187,0.25710216,1476
0.2678581,0.30931547,0.17209515,0.25073126,1477
0.2712752,0.31326148,0.16153343,0.25392988,1478
0.26894942,0.3191492,0.16014853,0.25175282,1479
0.2662637,0.3159622,0.1585493,0.2592248,1480
0.2663641,0.31608132,0.15860906,0.25894555,1481
0.26457468,0.3139579,0.15754354,0.2639239,1482
0.26586768,0.31340587,0.15726653,0.26345986,1483
0.25939256,0.3161702,0.15865366,0.26578364,1484
0.2595791,0.31609055,0.15861371,0.2657167,1485
0.2587745,0.3151108,0.15812206,0.2679927,1486
0.25815332,0.3143544,0.1577425,0.26974982,1487
0.25823656,0.3143191,0.15772478,0.26971954,1488
0.2582006,0.3142753,0.15784213,0.26968196,1489
0.2557653,0.31131113,0.1563534,0.27657014,1490
0.25330386,0.31793895,0.1548487,0.2739085,1491
0.25359848,0.31714556,0.1550288,0.2742271,1492
0.24769044,0.31965593,0.15625593,0.27639776,1493
0.24836695,0.320529,0.15395142,0.2771527,1494
0.24628998,0.3262111,0.152664,0.274835,1495
0.24454838,0.3309756,0.15158446,0.27289155,1496
0.2425189,0.32822886,0.15032648,0.27892572,1497
0.24164563,0.32704696,0.15338603,0.27792138,1498
0.23615418,0.3294152,0.15449673,0.27993387,1499
0.23757233,0.33139336,0.1554245,0.27560982,1500
0.2372885,0.33099747,0.15523882,0.2764752,1501
0.24090767,0.32079375,0.15760654,0.28069204,1502
0.23937152,0.3187482,0.16297807,0.2789022,1503
0.23868637,0.31903535,0.16312487,0.27915344,1504
0.24238983,0.30846947,0.16565593,0.2834848,1505
0.24304055,0.30929756,0.16610064,0.28156123,1506
0.23993868,0.3053501,0.16398074,0.29073054,1507
0.24249534,0.29794827,0.16572803,0.2938284,1508
0.24182977,0.29987517,0.16527316,0.29302195,1509
0.24138592,0.30116016,0.16496982,0.29248413,1510
0.2404288,0.29996604,0.16431572,0.2952894,1511
0.24043652,0.29994363,0.16432098,0.29529887,1512
0.23892674,0.29806018,0.16328916,0.29972392,1513
0.23784055,0.29670516,0.16254683,0.3029075,1514
0.24176796,0.28509185,0.16523091,0.3079093,1515
0.24554735,0.2836708,0.16440731,0.30637455,1516
0.24947001,0.2882025,0.16703375,0.29529375,1517
0.24987201,0.2886669,0.1673029,0.29415822,1518
0.24857162,0.2871646,0.17163648,0.29262733,1519
0.23452446,0.29253283,0.17484502,0.29809767,1520
0.23675458,0.29168054,0.17433563,0.2972292,1521
0.23678735,0.2917209,0.17435975,0.29713196,1522
0.23474285,0.2892021,0.17285426,0.30320078,1523
0.22943805,0.29120687,0.1740525,0.3053026,1524
0.23239434,0.29495904,0.16341023,0.30923638,1525
0.22984795,0.29593748,0.1639523,0.3102622,1526
0.22468078,0.29792303,0.16505232,0.31234387,1527
0.22588633,0.29745978,0.16479567,0.31185818,1528
0.22347102,0.29427916,0.17372617,0.3085236,1529
0.22129923,0.29141924,0.17203782,0.31524372,1530
0.22089203,0.290883,0.17356129,0.31466365,1531
0.21834709,0.2875317,0.18308291,0.31103837,1532
0.22058749,0.28022125,0.18496147,0.31422985,1533
0.23133498,0.27635723,0.182411,0.3098969,1534
0.23184246,0.27696347,0.18281116,0.308383,1535
0.23209316,0.27726296,0.18300882,0.30763516,1536
0.23209088,0.27726024,0.18300703,0.30764195,1537
0.2289983,0.2735658,0.1805685,0.3168675,1538
0.22715077,0.27135867,0.17911169,0.32237896,1539
0.22711645,0.2713177,0.17908463,0.3224813,1540
0.2261195,0.27166766,0.17931563,0.32289726,1541
0.22250938,0.26733035,0.17645276,0.33370757,1542
0.22182496,0.26958397,0.17591,0.3326811,1543
0.22367033,0.26350754,0.17737341,0.3354487,1544
0.22402842,0.2639294,0.17765738,0.3343848,1545
0.22480401,0.2636656,0.1774798,0.33405057,1546
0.22433046,0.2652167,0.17710593,0.33334684,1547
0.22530384,0.26202843,0.1778744,0.33479327,1548
0.22706981,0.26408225,0.17926863,0.3295793,1549
0.22715935,0.26379213,0.17933932,0.32970926,1550
0.22719355,0.26368132,0.17936632,0.32975888,1551
0.22682667,0.2648703,0.17907666,0.32922637,1552
0.22372808,0.261252,0.19029103,0.32472894,1553
0.22505195,0.2568806,0.19141705,0.32665047,1554
0.22755228,0.24862444,0.19354369,0.33027956,1555
0.21428101,0.252896,0.19686893,0.335954,1556
0.21788624,0.25715092,0.20018119,0.32478166,1557
0.21531802,0.2541199,0.2096086,0.32095346,1558
0.21417415,0.2527699,0.21380754,0.3192484,1559
0.2119742,0.25017348,0.22188312,0.31596914,1560
0.21210968,0.2503334,0.22202495,0.31553194,1561
0.21219856,0.25043827,0.22211796,0.31524518,1562
0.212173,0.2504081,0.22209121,0.3153276,1563
0.20931947,0.24704035,0.21910429,0.32453585,1564
0.21351522,0.24572945,0.21794163,0.32281372,1565
0.21520764,0.24520066,0.21747266,0.32211906,1566
0.21646854,0.24077825,0.21874683,0.32400638,1567
0.21447533,0.2385612,0.21673265,0.3302308,1568
0.2138292,0.2378425,0.21909237,0.32923594,1569
0.21316479,0.23710349,0.21841161,0.33132014,1570
0.20874661,0.23218913,0.21388468,0.34517956,1571
0.20696726,0.23020996,0.22058553,0.34223723,1572
0.20830806,0.23170133,0.22201456,0.33797598,1573
0.20834346,0.23174071,0.22205229,0.33786348,1574
0.20818324,0.2315625,0.2226506,0.33760366,1575
0.19622964,0.23505826,0.22601184,0.34270027,1576
0.19469902,0.23322478,0.22424892,0.34782726,1577
0.20038879,0.23157698,0.22266452,0.34536976,1578
0.20094243,0.22945392,0.22327971,0.34632394,1579
0.20026566,0.2320491,0.22252773,0.34515756,1580
0.19654322,0.23312919,0.2235635,0.34676412,1581
