seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
1,863,train,none,5,"[-3.7643775939941406, -5.009274959564209]","[-2.642397165298462, -3.887293815612793]","[-3.357926845550537, -4.602823257446289]","[-1.1219804286956787, -1.121981143951416]","[-0.7155296802520752, -0.7155294418334961]",0,1,"[[-2.339684247970581, -3.093944787979126], [-1.8082438707351685, -2.9940571784973145], [-1.6448315382003784, -3.145620346069336], [-2.28566575050354, -3.1517441272735596], [-2.669863224029541, -2.9020707607269287], [-2.35821270942688, -3.7838194370269775], [-2.5984251499176025, -3.412648916244507], [-2.4809622764587402, -3.4578857421875]]","[-1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
1,2632,train,none,1,"[-3.542055130004883, -3.399134635925293]","[-3.0989139080047607, -2.955993413925171]","[-3.0557727813720703, -2.9128522872924805]","[-0.44314122200012207, -0.44314122200012207]","[0.04314112663269043, 0.04314112663269043]",1,0,"[[-1.6365399360656738, 1.3351573944091797], [-1.9264769554138184, 0.9172711968421936], [-2.1497960090637207, 0.7191843390464783], [-1.9497190713882446, 0.14921808242797852], [-0.9474900960922241, -0.12577521800994873], [-1.8469889163970947, -1.3407180309295654], [-2.1010231971740723, -2.11914324760437], [-2.7935571670532227, -2.513638973236084]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
1,2632,train,none,3,"[-3.6577658653259277, -3.3348333835601807]","[-2.8773365020751953, -2.554403781890869]","[-3.2611615657806396, -2.9382286071777344]","[-0.7804293632507324, -0.7804296016693115]","[-0.38382506370544434, -0.38382482528686523]",0,0,"[[-1.6365399360656738, 1.3351573944091797], [-1.9264769554138184, 0.9172711968421936], [-2.1497960090637207, 0.7191843390464783], [-1.9497190713882446, 0.14921808242797852], [-0.9474900960922241, -0.12577521800994873], [-1.8469889163970947, -1.3407180309295654], [-2.1010231971740723, -2.11914324760437], [-2.7935571670532227, -2.513638973236084]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
1,2632,train,none,5,"[-3.5960042476654053, -3.8683812618255615]","[-2.884277105331421, -3.156653881072998]","[-4.018473148345947, -4.290849208831787]","[-0.7117271423339844, -0.7117273807525635]","[-1.1341960430145264, -1.134195327758789]",0,0,"[[-1.6365399360656738, 1.3351573944091797], [-1.9264769554138184, 0.9172711968421936], [-2.1497960090637207, 0.7191843390464783], [-1.9497190713882446, 0.14921808242797852], [-0.9474900960922241, -0.12577521800994873], [-1.8469889163970947, -1.3407180309295654], [-2.1010231971740723, -2.11914324760437], [-2.7935571670532227, -2.513638973236084]]","[-1.0, -1.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0]"
1,1190,train,none,1,"[-2.8312370777130127, -0.34008854627609253]","[-2.2901196479797363, 0.2010289430618286]","[-2.1490020751953125, 0.34214645624160767]","[-0.5411174297332764, -0.5411174893379211]","[0.14111757278442383, 0.14111751317977905]",1,0,"[[-1.7087664604187012, -0.6198245882987976], [-1.3341528177261353, 0.49274230003356934], [-1.429979920387268, 0.577324390411377], [-1.3097846508026123, 0.328154981136322], [-1.1609002351760864, 1.188055396080017], [-0.5828943848609924, 1.650345802307129], [-1.175788402557373, 1.071466326713562], [-1.9421945810317993, 0.8095424771308899]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
1,1190,train,none,3,"[-3.0053489208221436, -0.5631405711174011]","[-2.147399663925171, 0.29480883479118347]","[-2.5097341537475586, -0.06752567738294601]","[-0.8579492568969727, -0.8579493761062622]","[-0.3623344898223877, -0.3623345196247101]",0,0,"[[-1.7087664604187012, -0.6198245882987976], [-1.3341528177261353, 0.49274230003356934], [-1.429979920387268, 0.577324390411377], [-1.3097846508026123, 0.328154981136322], [-1.1609002351760864, 1.188055396080017], [-0.5828943848609924, 1.650345802307129], [-1.175788402557373, 1.071466326713562], [-1.9421945810317993, 0.8095424771308899]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
1,1190,train,none,5,"[-2.8719348907470703, -1.2316653728485107]","[-2.2255091667175293, -0.5852395296096802]","[-3.4860684871673584, -1.8457988500595093]","[-0.646425724029541, -0.6464258432388306]","[-1.260559320449829, -1.260559320449829]",0,0,"[[-1.7087664604187012, -0.6198245882987976], [-1.3341528177261353, 0.49274230003356934], [-1.429979920387268, 0.577324390411377], [-1.3097846508026123, 0.328154981136322], [-1.1609002351760864, 1.188055396080017], [-0.5828943848609924, 1.650345802307129], [-1.175788402557373, 1.071466326713562], [-1.9421945810317993, 0.8095424771308899]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0]"
1,1150,train,none,1,"[-1.4911606311798096, -2.7233707904815674]","[-1.5913769006729126, -2.823586940765381]","[-2.0915932655334473, -3.323803186416626]","[0.10021626949310303, 0.10021615028381348]","[-0.5002163648605347, -0.5002162456512451]",-1,1,"[[0.2201959490776062, -1.178586483001709], [0.4785142242908478, -0.9236608147621155], [-0.05607806518673897, -2.3931119441986084], [0.042591892182826996, -2.770383358001709], [0.3856923580169678, -2.943709373474121], [-0.7880337238311768, -1.6161216497421265], [-0.7650509476661682, -1.860058069229126], [-1.2066760063171387, -2.3742637634277344]]","[-1.0, -1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 0.0]"
1,1150,train,none,3,"[-1.849966049194336, -2.7680888175964355]","[-1.5167843103408813, -2.4349069595336914]","[-2.35534930229187, -3.2734718322753906]","[-0.3331817388534546, -0.33318185806274414]","[-0.8385649919509888, -0.8385648727416992]",0,1,"[[0.2201959490776062, -1.178586483001709], [0.4785142242908478, -0.9236608147621155], [-0.05607806518673897, -2.3931119441986084], [0.042591892182826996, -2.770383358001709], [0.3856923580169678, -2.943709373474121], [-0.7880337238311768, -1.6161216497421265], [-0.7650509476661682, -1.860058069229126], [-1.2066760063171387, -2.3742637634277344]]","[-1.0, -1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 0.0]"
1,1150,train,none,5,"[-2.8166213035583496, -4.20905065536499]","[-1.6563788652420044, -3.0488080978393555]","[-2.3620193004608154, -3.754448413848877]","[-1.1602424383163452, -1.1602425575256348]","[-0.705640435218811, -0.7056403160095215]",0,1,"[[0.2201959490776062, -1.178586483001709], [0.4785142242908478, -0.9236608147621155], [-0.05607806518673897, -2.3931119441986084], [0.042591892182826996, -2.770383358001709], [0.3856923580169678, -2.943709373474121], [-0.7880337238311768, -1.6161216497421265], [-0.7650509476661682, -1.860058069229126], [-1.2066760063171387, -2.3742637634277344]]","[-1.0, -1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 0.0]"
1,518,train,none,1,"[-2.1984307765960693, -2.6154589653015137]","[-1.650641918182373, -2.0676701068878174]","[-1.5028531551361084, -1.9198813438415527]","[-0.5477888584136963, -0.5477888584136963]","[0.14778876304626465, 0.14778876304626465]",1,0,"[[-2.327367067337036, -2.111063241958618], [-2.627180576324463, -2.565276861190796], [-2.7905030250549316, -2.365384101867676], [-2.8287510871887207, -1.8955780267715454], [-2.6946933269500732, -2.336768627166748], [-2.463616371154785, -2.5569100379943848], [-2.620802879333496, -2.1505517959594727], [-1.2690602540969849, -1.5785619020462036]]","[-1.0, -1.0, 0.0, -1.0, -1.0, 1.0, 0.0, 0.0]"
1,518,train,none,3,"[-2.4524645805358887, -2.634885549545288]","[-1.5702710151672363, -1.7526919841766357]","[-1.8784821033477783, -2.0609030723571777]","[-0.8821935653686523, -0.8821935653686523]","[-0.308211088180542, -0.308211088180542]",0,0,"[[-2.327367067337036, -2.111063241958618], [-2.627180576324463, -2.565276861190796], [-2.7905030250549316, -2.365384101867676], [-2.8287510871887207, -1.8955780267715454], [-2.6946933269500732, -2.336768627166748], [-2.463616371154785, -2.5569100379943848], [-2.620802879333496, -2.1505517959594727], [-1.2690602540969849, -1.5785619020462036]]","[-1.0, -1.0, 0.0, -1.0, -1.0, 1.0, 0.0, 0.0]"
1,518,train,none,5,"[-2.4180076122283936, -3.146466016769409]","[-1.7046505212783813, -2.4331090450286865]","[-2.8860251903533936, -3.614483594894409]","[-0.7133570909500122, -0.7133569717407227]","[-1.1813746690750122, -1.1813745498657227]",0,0,"[[-2.327367067337036, -2.111063241958618], [-2.627180576324463, -2.565276861190796], [-2.7905030250549316, -2.365384101867676], [-2.8287510871887207, -1.8955780267715454], [-2.6946933269500732, -2.336768627166748], [-2.463616371154785, -2.5569100379943848], [-2.620802879333496, -2.1505517959594727], [-1.2690602540969849, -1.5785619020462036]]","[-1.0, -1.0, 0.0, -1.0, -1.0, 1.0, 0.0, 0.0]"
1,470,train,none,1,"[-4.593942165374756, -1.990607738494873]","[-4.605049133300781, -2.0017144680023193]","[-5.01615571975708, -2.412821054458618]","[0.01110696792602539, 0.011106729507446289]","[-0.41110658645629883, -0.41110658645629883]",-1,1,"[[-2.1857879161834717, -0.045694030821323395], [-3.4419498443603516, -0.8972997069358826], [-3.546877145767212, -1.0631749629974365], [-3.0033538341522217, -1.6315983533859253], [-2.677582025527954, -0.9753203988075256], [-2.4413602352142334, -0.8595093488693237], [-3.9081027507781982, -1.7042499780654907], [-4.378962516784668, -1.5091347694396973]]","[-1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
1,470,train,none,3,"[-4.649620532989502, -2.10616397857666]","[-4.236623764038086, -1.6931670904159546]","[-4.9831318855285645, -2.4396753311157227]","[-0.412996768951416, -0.41299688816070557]","[-0.7465081214904785, -0.7465082406997681]",0,1,"[[-2.1857879161834717, -0.045694030821323395], [-3.4419498443603516, -0.8972997069358826], [-3.546877145767212, -1.0631749629974365], [-3.0033538341522217, -1.6315983533859253], [-2.677582025527954, -0.9753203988075256], [-2.4413602352142334, -0.8595093488693237], [-3.9081027507781982, -1.7042499780654907], [-4.378962516784668, -1.5091347694396973]]","[-1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
1,470,train,none,5,"[-5.234890937805176, -3.5032453536987305]","[-4.111033916473389, -2.379387855529785]","[-4.822729587554932, -3.091083526611328]","[-1.123857021331787, -1.1238574981689453]","[-0.711695671081543, -0.711695671081543]",0,1,"[[-2.1857879161834717, -0.045694030821323395], [-3.4419498443603516, -0.8972997069358826], [-3.546877145767212, -1.0631749629974365], [-3.0033538341522217, -1.6315983533859253], [-2.677582025527954, -0.9753203988075256], [-2.4413602352142334, -0.8595093488693237], [-3.9081027507781982, -1.7042499780654907], [-4.378962516784668, -1.5091347694396973]]","[-1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0]"
1,683,train,none,1,"[-4.623095512390137, -4.258884429931641]","[-4.230937957763672, -3.8667263984680176]","[-4.2387800216674805, -3.8745687007904053]","[-0.39215755462646484, -0.39215803146362305]","[-0.007842063903808594, -0.007842302322387695]",0,0,"[[-4.137342929840088, -2.801671266555786], [-4.121681213378906, -2.9421133995056152], [-4.568073272705078, -2.349585771560669], [-4.961709022521973, -1.4937206506729126], [-4.594435214996338, -2.4121596813201904], [-4.37246561050415, -2.192427396774292], [-4.579416751861572, -3.3678672313690186], [-3.985161066055298, -3.4723052978515625]]","[1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
1,683,train,none,3,"[-4.632161617279053, -4.109514236450195]","[-3.8989882469177246, -3.376340389251709]","[-4.319694519042969, -3.7970468997955322]","[-0.7331733703613281, -0.7331738471984863]","[-0.42070627212524414, -0.42070651054382324]",0,0,"[[-4.137342929840088, -2.801671266555786], [-4.121681213378906, -2.9421133995056152], [-4.568073272705078, -2.349585771560669], [-4.961709022521973, -1.4937206506729126], [-4.594435214996338, -2.4121596813201904], [-4.37246561050415, -2.192427396774292], [-4.579416751861572, -3.3678672313690186], [-3.985161066055298, -3.4723052978515625]]","[1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
1,683,train,none,5,"[-4.5318450927734375, -4.623979568481445]","[-3.8063175678253174, -3.898451805114746]","[-4.909943580627441, -5.002077579498291]","[-0.7255275249481201, -0.7255277633666992]","[-1.103626012802124, -1.103625774383545]",0,0,"[[-4.137342929840088, -2.801671266555786], [-4.121681213378906, -2.9421133995056152], [-4.568073272705078, -2.349585771560669], [-4.961709022521973, -1.4937206506729126], [-4.594435214996338, -2.4121596813201904], [-4.37246561050415, -2.192427396774292], [-4.579416751861572, -3.3678672313690186], [-3.985161066055298, -3.4723052978515625]]","[1.0, 0.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0]"
1,2574,train,none,1,"[-3.703587293624878, -3.697319984436035]","[-3.274728775024414, -3.2684614658355713]","[-3.245870351791382, -3.239603042602539]","[-0.42885851860046387, -0.42885851860046387]","[0.028858423233032227, 0.028858423233032227]",1,0,"[[-2.3759233951568604, -3.241095781326294], [-2.2619404792785645, -3.008823871612549], [-2.420746088027954, -2.6788811683654785], [-2.1317474842071533, -1.542722463607788], [-1.5709664821624756, -1.6282447576522827], [-2.0435309410095215, -2.228200912475586], [-3.0993480682373047, -2.4378743171691895], [-2.9786252975463867, -2.842552661895752]]","[-1.0, 1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0]"
1,2574,train,none,3,"[-3.8033931255340576, -3.603789806365967]","[-3.0360093116760254, -2.8364062309265137]","[-3.42934250831604, -3.2297394275665283]","[-0.7673838138580322, -0.7673835754394531]","[-0.39333319664001465, -0.39333319664001465]",0,0,"[[-2.3759233951568604, -3.241095781326294], [-2.2619404792785645, -3.008823871612549], [-2.420746088027954, -2.6788811683654785], [-2.1317474842071533, -1.542722463607788], [-1.5709664821624756, -1.6282447576522827], [-2.0435309410095215, -2.228200912475586], [-3.0993480682373047, -2.4378743171691895], [-2.9786252975463867, -2.842552661895752]]","[-1.0, 1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0]"
1,2574,train,none,5,"[-3.742164134979248, -4.125845432281494]","[-3.027479410171509, -3.411161184310913]","[-4.153237819671631, -4.536920070648193]","[-0.7146847248077393, -0.714684247970581]","[-1.125758409500122, -1.1257588863372803]",0,0,"[[-2.3759233951568604, -3.241095781326294], [-2.2619404792785645, -3.008823871612549], [-2.420746088027954, -2.6788811683654785], [-2.1317474842071533, -1.542722463607788], [-1.5709664821624756, -1.6282447576522827], [-2.0435309410095215, -2.228200912475586], [-3.0993480682373047, -2.4378743171691895], [-2.9786252975463867, -2.842552661895752]]","[-1.0, 1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0]"
1,147,train,none,1,"[-5.64296817779541, -5.018502712249756]","[-5.596246719360352, -4.971781253814697]","[-5.949525356292725, -5.32505989074707]","[-0.046721458435058594, -0.046721458435058594]","[-0.35327863693237305, -0.35327863693237305]",0,1,"[[-4.80540657043457, -5.6027445793151855], [-4.632155895233154, -5.344336032867432], [-5.278538227081299, -5.553281307220459], [-5.840885162353516, -5.693925857543945], [-5.91082239151001, -6.261228084564209], [-6.068984031677246, -6.568414688110352], [-5.5356221199035645, -5.944585800170898], [-5.422328472137451, -4.635520935058594]]","[0.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
1,147,train,none,3,"[-5.581087589263916, -4.8235602378845215]","[-5.131179332733154, -4.373652458190918]","[-5.829415321350098, -5.071888446807861]","[-0.4499082565307617, -0.4499077796936035]","[-0.6982359886169434, -0.6982359886169434]",0,1,"[[-4.80540657043457, -5.6027445793151855], [-4.632155895233154, -5.344336032867432], [-5.278538227081299, -5.553281307220459], [-5.840885162353516, -5.693925857543945], [-5.91082239151001, -6.261228084564209], [-6.068984031677246, -6.568414688110352], [-5.5356221199035645, -5.944585800170898], [-5.422328472137451, -4.635520935058594]]","[0.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
1,147,train,none,5,"[-5.994538307189941, -5.874693393707275]","[-4.918370246887207, -4.798525810241699]","[-5.662400722503662, -5.542555809020996]","[-1.0761680603027344, -1.0761675834655762]","[-0.7440304756164551, -0.7440299987792969]",0,1,"[[-4.80540657043457, -5.6027445793151855], [-4.632155895233154, -5.344336032867432], [-5.278538227081299, -5.553281307220459], [-5.840885162353516, -5.693925857543945], [-5.91082239151001, -6.261228084564209], [-6.068984031677246, -6.568414688110352], [-5.5356221199035645, -5.944585800170898], [-5.422328472137451, -4.635520935058594]]","[0.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0]"
1,1692,train,none,1,"[-4.890767574310303, -4.890130043029785]","[-4.855960369110107, -4.85532283782959]","[-5.221153736114502, -5.220516204833984]","[-0.03480720520019531, -0.03480720520019531]","[-0.36519336700439453, -0.36519336700439453]",0,1,"[[-2.837827444076538, -2.635988712310791], [-2.340649127960205, -2.571465015411377], [-2.8464808464050293, -3.687321186065674], [-3.2720508575439453, -4.072442531585693], [-3.4287126064300537, -4.045115947723389], [-3.3199546337127686, -4.23784065246582], [-3.776008129119873, -3.730184316635132], [-4.64307975769043, -4.512933254241943]]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
1,1692,train,none,3,"[-4.903330326080322, -4.708808422088623]","[-4.463070869445801, -4.268548488616943]","[-5.172338962554932, -4.977816581726074]","[-0.4402594566345215, -0.4402599334716797]","[-0.7092680931091309, -0.7092680931091309]",0,1,"[[-2.837827444076538, -2.635988712310791], [-2.340649127960205, -2.571465015411377], [-2.8464808464050293, -3.687321186065674], [-3.2720508575439453, -4.072442531585693], [-3.4287126064300537, -4.045115947723389], [-3.3199546337127686, -4.23784065246582], [-3.776008129119873, -3.730184316635132], [-4.64307975769043, -4.512933254241943]]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
1,1692,train,none,5,"[-5.400096893310547, -5.788364410400391]","[-4.315402507781982, -4.703669548034668]","[-5.053201675415039, -5.441469192504883]","[-1.0846943855285645, -1.0846948623657227]","[-0.7377991676330566, -0.7377996444702148]",0,1,"[[-2.837827444076538, -2.635988712310791], [-2.340649127960205, -2.571465015411377], [-2.8464808464050293, -3.687321186065674], [-3.2720508575439453, -4.072442531585693], [-3.4287126064300537, -4.045115947723389], [-3.3199546337127686, -4.23784065246582], [-3.776008129119873, -3.730184316635132], [-4.64307975769043, -4.512933254241943]]","[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
1,507,train,none,1,"[-2.273728132247925, -0.26206353306770325]","[-1.6858887672424316, 0.3257758617401123]","[-1.498049259185791, 0.5136152505874634]","[-0.5878393650054932, -0.5878393650054932]","[0.18783950805664062, 0.18783938884735107]",1,0,"[[-1.0288314819335938, 0.04083816334605217], [-0.9917664527893066, 0.9569591283798218], [-1.464484453201294, 0.7000176310539246], [-1.304845929145813, 0.33773934841156006], [-1.485237717628479, 0.5530933737754822], [-0.7163974642753601, 0.42541801929473877], [-1.4379230737686157, -0.19517230987548828], [-1.3061621189117432, 0.9408550262451172]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,507,train,none,3,"[-2.5058722496032715, -0.49639803171157837]","[-1.602081298828125, 0.4073929488658905]","[-1.945884346961975, 0.06358977407217026]","[-0.9037909507751465, -0.9037909507751465]","[-0.3438030481338501, -0.34380316734313965]",0,0,"[[-1.0288314819335938, 0.04083816334605217], [-0.9917664527893066, 0.9569591283798218], [-1.464484453201294, 0.7000176310539246], [-1.304845929145813, 0.33773934841156006], [-1.485237717628479, 0.5530933737754822], [-0.7163974642753601, 0.42541801929473877], [-1.4379230737686157, -0.19517230987548828], [-1.3061621189117432, 0.9408550262451172]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,507,train,none,5,"[-2.3658056259155273, -1.1160788536071777]","[-1.7333592176437378, -0.483632355928421]","[-3.043393850326538, -1.793667197227478]","[-0.6324464082717896, -0.6324465274810791]","[-1.3100346326828003, -1.3100348711013794]",0,0,"[[-1.0288314819335938, 0.04083816334605217], [-0.9917664527893066, 0.9569591283798218], [-1.464484453201294, 0.7000176310539246], [-1.304845929145813, 0.33773934841156006], [-1.485237717628479, 0.5530933737754822], [-0.7163974642753601, 0.42541801929473877], [-1.4379230737686157, -0.19517230987548828], [-1.3061621189117432, 0.9408550262451172]]","[-1.0, 1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,1787,train,none,1,"[-4.332786560058594, -4.320345878601074]","[-3.9354991912841797, -3.9230587482452393]","[-3.9382119178771973, -3.925771474838257]","[-0.39728736877441406, -0.39728713035583496]","[-0.002712726593017578, -0.002712726593017578]",0,0,"[[-4.637514114379883, -1.6906764507293701], [-4.250827312469482, -2.3362975120544434], [-4.623499870300293, -2.292574644088745], [-3.71297025680542, -2.7353122234344482], [-3.762688636779785, -3.7476046085357666], [-2.6812760829925537, -3.7212154865264893], [-3.6076855659484863, -3.7183706760406494], [-3.67417311668396, -3.531602382659912]]","[1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 1.0, 1.0]"
1,1787,train,none,3,"[-4.370625972747803, -4.165451526641846]","[-3.632354736328125, -3.427180290222168]","[-4.048605918884277, -3.8434317111968994]","[-0.7382712364196777, -0.7382712364196777]","[-0.41625118255615234, -0.41625142097473145]",0,0,"[[-4.637514114379883, -1.6906764507293701], [-4.250827312469482, -2.3362975120544434], [-4.623499870300293, -2.292574644088745], [-3.71297025680542, -2.7353122234344482], [-3.762688636779785, -3.7476046085357666], [-2.6812760829925537, -3.7212154865264893], [-3.6076855659484863, -3.7183706760406494], [-3.67417311668396, -3.531602382659912]]","[1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 1.0, 1.0]"
1,1787,train,none,5,"[-4.289539813995361, -4.668193817138672]","[-3.565681219100952, -3.9443347454071045]","[-4.672241687774658, -5.0508952140808105]","[-0.7238585948944092, -0.7238590717315674]","[-1.106560468673706, -1.106560468673706]",0,0,"[[-4.637514114379883, -1.6906764507293701], [-4.250827312469482, -2.3362975120544434], [-4.623499870300293, -2.292574644088745], [-3.71297025680542, -2.7353122234344482], [-3.762688636779785, -3.7476046085357666], [-2.6812760829925537, -3.7212154865264893], [-3.6076855659484863, -3.7183706760406494], [-3.67417311668396, -3.531602382659912]]","[1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 1.0, 1.0]"
1,714,train,none,1,"[-6.434693336486816, -5.265002727508545]","[-6.087311744689941, -4.91762113571167]","[-6.139930248260498, -4.970239639282227]","[-0.347381591796875, -0.347381591796875]","[-0.05261850357055664, -0.05261850357055664]",0,0,"[[-5.583975791931152, -4.266458988189697], [-5.270457744598389, -4.3248090744018555], [-6.034300804138184, -5.3530402183532715], [-6.354543685913086, -5.284891605377197], [-6.16756010055542, -5.03278923034668], [-6.25987434387207, -4.7098188400268555], [-6.4164862632751465, -4.228450775146484], [-5.939239025115967, -4.578510284423828]]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
1,714,train,none,3,"[-6.267082214355469, -5.017489433288574]","[-5.574365615844727, -4.324772834777832]","[-6.02916955947876, -4.779576778411865]","[-0.6927165985107422, -0.6927165985107422]","[-0.4548039436340332, -0.4548039436340332]",0,0,"[[-5.583975791931152, -4.266458988189697], [-5.270457744598389, -4.3248090744018555], [-6.034300804138184, -5.3530402183532715], [-6.354543685913086, -5.284891605377197], [-6.16756010055542, -5.03278923034668], [-6.25987434387207, -4.7098188400268555], [-6.4164862632751465, -4.228450775146484], [-5.939239025115967, -4.578510284423828]]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
1,714,train,none,5,"[-6.0655694007873535, -5.5016350746154785]","[-5.318345546722412, -4.7544121742248535]","[-6.390279293060303, -5.826345920562744]","[-0.7472238540649414, -0.747222900390625]","[-1.0719337463378906, -1.0719337463378906]",0,0,"[[-5.583975791931152, -4.266458988189697], [-5.270457744598389, -4.3248090744018555], [-6.034300804138184, -5.3530402183532715], [-6.354543685913086, -5.284891605377197], [-6.16756010055542, -5.03278923034668], [-6.25987434387207, -4.7098188400268555], [-6.4164862632751465, -4.228450775146484], [-5.939239025115967, -4.578510284423828]]","[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, -1.0]"
1,2040,train,none,1,"[-3.0592076778411865, -2.834617853164673]","[-3.1044256687164307, -2.879835844039917]","[-3.5496437549591064, -3.3250539302825928]","[0.04521799087524414, 0.04521799087524414]","[-0.4452180862426758, -0.4452180862426758]",-1,1,"[[-2.899268865585327, -0.3452591300010681], [-3.4029462337493896, -1.0040662288665771], [-3.2344985008239746, -0.875409722328186], [-3.291839838027954, -1.3902345895767212], [-2.978059768676758, -0.5349300503730774], [-2.728888988494873, -0.23809394240379333], [-1.7723530530929565, -0.24657174944877625], [-2.79935884475708, -2.4334731101989746]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,2040,train,none,3,"[-3.2650609016418457, -2.868421792984009]","[-2.8823108673095703, -2.4856717586517334]","[-3.6645076274871826, -3.267868757247925]","[-0.3827500343322754, -0.3827500343322754]","[-0.7821967601776123, -0.7821969985961914]",0,1,"[[-2.899268865585327, -0.3452591300010681], [-3.4029462337493896, -1.0040662288665771], [-3.2344985008239746, -0.875409722328186], [-3.291839838027954, -1.3902345895767212], [-2.978059768676758, -0.5349300503730774], [-2.728888988494873, -0.23809394240379333], [-1.7723530530929565, -0.24657174944877625], [-2.79935884475708, -2.4334731101989746]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,2040,train,none,5,"[-4.024365425109863, -4.230221748352051]","[-2.8887665271759033, -3.094623327255249]","[-3.6000256538391113, -3.805882692337036]","[-1.13559889793396, -1.1355984210968018]","[-0.711259126663208, -0.7112593650817871]",0,1,"[[-2.899268865585327, -0.3452591300010681], [-3.4029462337493896, -1.0040662288665771], [-3.2344985008239746, -0.875409722328186], [-3.291839838027954, -1.3902345895767212], [-2.978059768676758, -0.5349300503730774], [-2.728888988494873, -0.23809394240379333], [-1.7723530530929565, -0.24657174944877625], [-2.79935884475708, -2.4334731101989746]]","[-1.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0]"
1,572,train,none,1,"[-4.602667808532715, -3.5880954265594482]","[-4.197207927703857, -3.182635545730591]","[-4.191748142242432, -3.177175760269165]","[-0.4054598808288574, -0.4054598808288574]","[0.005459785461425781, 0.005459785461425781]",1,0,"[[-3.2628722190856934, -2.5008983612060547], [-4.178844451904297, -1.764890432357788], [-3.91461443901062, -1.8408225774765015], [-3.141613483428955, -1.8688910007476807], [-3.5606257915496826, -1.700376272201538], [-3.988713264465332, -2.021357536315918], [-4.124317646026611, -2.294337272644043], [-3.9496562480926514, -2.7522096633911133]]","[-1.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0]"
1,572,train,none,3,"[-4.612851619720459, -3.503253221511841]","[-3.868546724319458, -2.75894832611084]","[-4.2811713218688965, -3.171572685241699]","[-0.744304895401001, -0.744304895401001]","[-0.4126245975494385, -0.4126243591308594]",0,0,"[[-3.2628722190856934, -2.5008983612060547], [-4.178844451904297, -1.764890432357788], [-3.91461443901062, -1.8408225774765015], [-3.141613483428955, -1.8688910007476807], [-3.5606257915496826, -1.700376272201538], [-3.988713264465332, -2.021357536315918], [-4.124317646026611, -2.294337272644043], [-3.9496562480926514, -2.7522096633911133]]","[-1.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0]"
